Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad,geometría,Puntaje_diferencia_0.05
@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:30 PM UTC",local la casa del tec ubicada en santa catarina y que será rifada este sábado sufre inundaciones por las lluvias de la tormenta alberto más información en,40,13,5,1,https://twitter.com/elnortelocal/status/1803888060171718708#m,,['https://video.twimg.com/ext_tw_video/1803888007209984000/pu/pl/kdU2UaE3QVmJttZc.m3u8?tag=12'],,inundación,-1.041253674775362,Santa Catarina,[],[],[],[],[],,-1.3381779296323657
@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:16 PM UTC",entérate una familia en montemorelos es rescatada al quedar atrapada por el agua en santiago trabajadores rescatan embalses y en guadalupe ayudan a un caballo amarrado cerca del río santa catarina más información,37,11,1,1,https://twitter.com/elnortelocal/status/1803884525316985189#m,['https://pbs.twimg.com/media/GQir2DUXEAATKw4.jpg'],,,inundación,0.4094616696238518,"Santiago, Guadalupe",[],[],['río santa catarina'],[],[],,-1.0410638004541397
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:56 PM UTC",local conagua inicia con desfogue del embalse para liberar espacio en la presa la boca para que capte más escurrimientos de la tormenta alberto,16,2,1,2,https://twitter.com/elnortelocal/status/1803879665393696788#m,,,,no se relaciona,-0.0888678282499313,[],[],[],[],[],['presa la boca'],,-1.2454926706850529
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:05 PM UTC",local ayd pide a la población no beber agua de la llave ya que por las recientes lluvias los procesos de purificación no alcanzan a aclararla,967,242,57,23,https://twitter.com/elnortelocal/status/1803866682655424820#m,,['https://video.twimg.com/ext_tw_video/1803866604289056769/pu/pl/AK4Kkhb2EQ-3jJut.m3u8?tag=12'],,lluvia,-1.1703284587711096,[],[],[],[],[],[],,-1.404043983668089
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:03 PM UTC",local colonias de la zona norte de monterrey sufren las afectaciones por tormenta alberto al desbordarse el drenaje sanitario,3,2,0,0,https://twitter.com/elnortelocal/status/1803866321874227440#m,,,,inundación,-1.0670809969305992,[],[],[],[],[],[],,-1.308308944106102
@elnortelocal,elnortelocal,"Jun 20, 2024 · 6:40 PM UTC",entérate las lluvias por la tormenta alberto provocan el cierre de la autopista y la carretera libre de monterrey a saltillo reportan deslaves más información en,50,12,1,0,https://twitter.com/elnortelocal/status/1803860429136912628#m,,['https://video.twimg.com/ext_tw_video/1803860412506472448/pu/pl/gq8lQgPofWsY3JKa.m3u8?tag=12'],,inundación,-1.314012460410595,Monterrey,[],[],[],[],['carretera libre'],,-1.3394832902898393
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:35 PM UTC",local ante lluvias de alberto un tramo del carril exprés sobre la avenida constitución se deslava y cae al río santa catarina,127,32,1,5,https://twitter.com/elnortelocal/status/1803844125453881378#m,,['https://video.twimg.com/ext_tw_video/1803843637819625472/pu/pl/-GYmTNosIfuxV515.m3u8?tag=12'],,lluvia,-1.015900555998087,[],[],Avenida Constitución,['río santa catarina'],[],[],,-1.3887009471654892
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:20 PM UTC",local por las fuertes lluvias más de colonias del sur de monterrey reportan quedarse sin luz desde la madrugada de este jueves,10,3,4,1,https://twitter.com/elnortelocal/status/1803840427377758408#m,,,,lluvia,-1.11871487647295,[],[],[],[],[],[],,-1.39296780154109
@elnortelocal,elnortelocal,"Jun 20, 2024 · 3:05 PM UTC",entérate el nivel del río santa catarina luce con un mayor flujo de agua por las fuertes lluvias que han azotado a la ciudad durante esta madrugada,20,4,2,1,https://twitter.com/elnortelocal/status/1803806265635709385#m,,,,lluvia,-0.7486121580004692,[],[],[],['río santa catarina'],[],[],,-1.361367505043745
@elnortelocal,elnortelocal,"Jun 20, 2024 · 2:59 PM UTC",local lluvias torrenciales de la tormenta tropical alberto desbordan afluentes y provocan inundaciones en la cabecera municipal de aramberri más información,110,30,2,3,https://twitter.com/elnortelocal/status/1803804990470824026#m,,['https://video.twimg.com/ext_tw_video/1803804965376274432/pu/pl/PswyHic8JpL8Eial.m3u8?tag=12'],,inundación,-1.1630887053906918,[],[],[],[],[],['cabecera municipal'],,-1.3534242762252688
@elnortelocal,elnortelocal,"Jun 20, 2024 · 1:27 AM UTC",local el río pilón en montemorelos presenta gran flujo de agua tras las lluvias presentadas durante la tarde al sur del estado más información,88,12,0,0,https://twitter.com/elnortelocal/status/1803600518272491817#m,,['https://video.twimg.com/ext_tw_video/1803599744234614784/pu/pl/ZUUfQeXGAQQc09e5.m3u8?tag=12'],,lluvia,-0.8082382529973984,[],[],[],['río pilón en montemorelos'],[],[],,-1.3752766773104668
@elnortelocal,elnortelocal,"Jun 19, 2024 · 11:38 PM UTC",local en medio de la tormenta tropical alberto usuarios del transporte público reportan retrasos de más de una hora en el paso de camiones,21,6,6,1,https://twitter.com/elnortelocal/status/1803573191123800565#m,,,,no se relaciona,-0.8399340286850929,[],[],[],[],[],[],,-1.2273726081475616
@elnortelocal,elnortelocal,"Jun 19, 2024 · 10:03 PM UTC",local las lluvias provocan fallas en semáforos de la calle zaragoza y en sus cruces con colón y reforma sigue la información de las lluvias en el estado aquí,24,9,3,1,https://twitter.com/elnortelocal/status/1803549072877560305#m,,['https://video.twimg.com/ext_tw_video/1803548674892636164/pu/pl/6A0bMQlXblFZv0WL.m3u8?tag=12'],,lluvia,-0.4095611721277237,[],[],Privada Zaragoza,[],[],[],,-1.2375940753147006
@elnortelocal,elnortelocal,"Jun 19, 2024 · 9:20 PM UTC",entérate la avenida josé ángel conchello en monterrey ya sufre los estragos de las lluvias presentadas en la ciudad más información,89,13,5,2,https://twitter.com/elnortelocal/status/1803538475083505722#m,,['https://video.twimg.com/ext_tw_video/1803537202439503873/pu/pl/r09S0Iuzv1YmFx8D.m3u8?tag=12'],,lluvia,-0.1096594631671905,Monterrey,[],,[],[],[],,-1.4033310376107693
@elnortelocal,elnortelocal,"Jun 19, 2024 · 8:17 PM UTC",entérate la llegada de la tormenta alberto comienza a sentirse en la zona metropolitana con lluvias en municipios como monterrey san pedro guadalupe y santa catarina más información,43,6,0,2,https://twitter.com/elnortelocal/status/1803522409548619778#m,,['https://video.twimg.com/ext_tw_video/1803522257832255489/pu/pl/jbmAJSTEyWc40SCX.m3u8?tag=12'],,lluvia,-0.3526221662759781,"Monterrey, Guadalupe, Santa Catarina",[],[],['san pedro'],[],[],,-1.319946096278727
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 9:27 PM UTC",para la historia quedará alberto que llegó en el momento que más lo necesitaba nuevo león el daño a la infraestructura es un precio pequeño que pagar por la bendición que su agua nos trae,1474,169,15,9,https://twitter.com/LoQuePasaEnNL/status/1804264806192406752#m,['https://pbs.twimg.com/media/GQoJRz7WkAANeck.jpg'],,,no se relaciona,-0.1318517252802848,[],[],[],[],[],[],,-0.9931419640779495
@MelRayada,La TIA Ⓜ️ELY Rayada 🇫🇮7️⃣,"Jun 21, 2024 · 6:59 PM UTC",recorrido por la zona de desastre en ave colosio el equipo trabaja a marchas forzadas para restablecer el servicio de agua y luz y remoción de escombro en santacatarina comunidadsanta loquepasaennl nmasmonterrey asiesmonterrey,104,19,14,2,https://twitter.com/MelRayada/status/1804227657489367106#m,,['https://video.twimg.com/amplify_video/1804227539855945729/pl/kjEiWF4SQyeojTxj.m3u8?tag=16'],,inundación,0.1597320139408111,[],[],,[],[],[],,-1.006292149424553
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 7:56 PM UTC",más allá de la ansiada agua alberto nos deja claro a todos la vocación natural del rio santa catarina no se debe construir en sus márgenes menos en su cauce y darle la oportunidad de convertirse en lo que ya estaba logrando un bosque urbano y oasis para la flora y fauna local,708,92,9,6,https://twitter.com/LoQuePasaEnNL/status/1804242022842405213#m,,['https://video.twimg.com/ext_tw_video/1804241990957010944/pu/pl/g55gRGGLdeLzL7v3.m3u8?tag=12'],,inundación,1.2775418758392334,[],[],[],"['rio santa catarina', 'bosque urbano y oasis para la flora', 'fauna local']",[],[],,-0.9963073283433914
@daniel_carrillo,Daniel Carrillo Mtz,"Jun 21, 2024 · 5:20 PM UTC",alcaldes siempre puestos para trabajar coordinados no solo en este asunto sino en todos gobernador samuelgarcias de una vez resolvemos los adeudos de la ley de egresos de ya hay agua reiniciemos con voluntad y nuevos horizontes cesarmty joluisgarcia,395,94,82,8,https://twitter.com/daniel_carrillo/status/1804202710574551133#m,,,,no se relaciona,1.1957556903362274,[],[],,[],[],[],,-1.029794842004776
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 5:58 PM UTC",dias históricos para nl pues la tormenta ciclonica alberto le a dado un respiro y vida a toda la región después de los últimos años de escasez del vital liquido en el estado y en general todo méxico los invito a conservar los hábitos que hemos adquirido en el cuidado del agua,792,107,11,4,https://twitter.com/LoQuePasaEnNL/status/1804212250644975773#m,"['https://pbs.twimg.com/media/GQnZewZWoAA7LfU.jpg', 'https://pbs.twimg.com/media/GQnZexcWQAAPPxP.jpg', 'https://pbs.twimg.com/media/GQnZexWX0AAsqxZ.jpg', 'https://pbs.twimg.com/media/GQnZeygXwAAGgml.jpg']",,,no se relaciona,1.37068628706038,[],[],[],[],['nl'],[],,-1.2466483116149902
@dreyesmty,Daniel Reyes,"Jun 21, 2024 · 5:11 PM UTC",siete meses después del plazo que marca la constitución samuelgarcias anunció que enviará completo el presupuesto para incluir fondos que ayuden a la reparación de daños de la tormenta alberto,31,20,9,1,https://twitter.com/dreyesmty/status/1804200461123121379#m,['https://pbs.twimg.com/media/GQnOwWfX0AAioij.jpg'],,,inundación,-0.5143754929304123,[],[],[],[],[],[],,-1.3394604241475463
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 5:08 PM UTC",arrecia por lapsos la lluvia en el área metropolitana y rural en nl no tengo dudas el cuchillo y cerro prieto alcanzarán niveles mucho mayores que los actuales,97,3,2,0,https://twitter.com/LoQuePasaEnNL/status/1804199777036570772#m,,,,lluvia,-0.1474064290523529,,[],Cerro Prieto,[],['nl'],[],,-1.404589356854558
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 3:54 PM UTC",niveles de las presas en nl al momento hoy de junio cuando aún faltan lluvias y escurrimientos presa la boca almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm alberto,98,13,4,0,https://twitter.com/LoQuePasaEnNL/status/1804181059380359249#m,['https://pbs.twimg.com/media/GQm9HOzWwAAcnf8.jpg'],,,lluvia,-0.0104104578495025,[],[],[],[],['nl'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4032825529575348
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 4:35 AM UTC",ahoranl en estos momentos muy fuerte lluvia en avantiguos ejidatarios en la zona de la alianza en monterrey no salgan ni intenten cruzar menos manejar quédense en un lugar seguro loquepasaennl,301,23,4,2,https://twitter.com/LoQuePasaEnNL/status/1804010315488858195#m,,['https://video.twimg.com/ext_tw_video/1804010280948731904/pu/pl/S2kpvIKQRqOn5NPK.m3u8?tag=12'],,lluvia,-1.2777128256857395,Monterrey,[],[],[],[],[],,-1.1769427359104156
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 3:29 AM UTC",que chulada así cruzo el tren el río san juan en cadereyta nl miren toda esa agua directo a la presa el cuchillo,4285,551,20,9,https://twitter.com/LoQuePasaEnNL/status/1803993568840945784#m,,['https://video.twimg.com/ext_tw_video/1803993546195898372/pu/pl/H3d3lHRdLo4PEqpe.m3u8?tag=12'],,inundación,-1.2752361744642258,,[],[],['río san juan'],['nl'],['presa el cuchillo'],,-1.0078316926956177
@ctcastelo,Claudia Tapia Castelo,"Jun 21, 2024 · 2:50 AM UTC",derivado del paso de la tormenta alberto falso es derivado de la necedad de construir en el lecho del río en nl se han dedicado a retar por ambición a la naturaleza hasta cuándo empecemos por cambiar la narrativa cesarmty unrioenelrio,170,42,12,2,https://twitter.com/ctcastelo/status/1803983879419891733#m,,['https://video.twimg.com/ext_tw_video/1803983849229291521/pu/pl/Ft_8CJLwjhpDpbBu.m3u8?tag=12'],,inundación,-0.725983738899231,[],[],[],['lecho del río en nl se'],[],[],,-1.2596596851944923
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones hasta el momento zona sur camino al mirador y lazaro cardenas parque canoas antiguo camino a villa de santiago y avenida la hacienda antiguo camino a villa de santiago y santa anita,90,17,1,0,https://twitter.com/mtygob/status/1803983994243158135#m,,,,inundación,0.1580567359924316,[],[],[],['mirador y lazaro cardenas parque canoas antiguo camino a villa de santiago y avenida la hacienda antiguo camino a villa de santiago y santa anita'],[],[],,-1.2331012338399887
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 2:02 AM UTC",vuelve a arreciar la lluvia en diversas zonas del área metropolitana precaución alberto,126,10,3,0,https://twitter.com/LoQuePasaEnNL/status/1803971622245929454#m,,,,lluvia,-0.2233988642692566,[],[],[],[],[],[],,-1.3784712627530098
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 12:47 AM UTC",quieren más agua,67,9,8,0,https://twitter.com/LoQuePasaEnNL/status/1803952817935389150#m,,,,no se relaciona,-0.2381144315004348,[],[],[],[],[],[],,-1.0559056997299194
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 11:58 PM UTC",les comparto este hermoso video de la bajada de agua en la huasteca de nl para que pongan muy contentos,1295,171,7,1,https://twitter.com/LoQuePasaEnNL/status/1803940453039116760#m,,['https://video.twimg.com/ext_tw_video/1803940423683153920/pu/pl/sOJrYYBExPD_C7_S.m3u8?tag=12'],,inundación,1.6178714903071525,[],[],[],[],['nl'],[],,-0.8987576514482498
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 11:32 PM UTC",reportan riesgo de desborde del río pesquería en los límites de escobedo y garcía a la altura del libramiento,102,6,0,0,https://twitter.com/LoQuePasaEnNL/status/1803933993525743940#m,"['https://pbs.twimg.com/media/GQjcaEWakAMtHo4.jpg', 'https://pbs.twimg.com/media/GQjcaEZakAAth0L.jpg']",,,inundación,-0.7175219133496284,[],[],[],['río pesquería en los límites de escobedo y garcía a'],[],[],,-1.6376411393284798
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:19 PM UTC",lamento mucho que didifoodmx didimexico esté motivando a sus repartidores a salir a exponer sus vidas con todo y las inundaciones ellos no responderán por la vida de sus repartidores que ni siquiera tienen prestaciones de ley monterrey alberto,92,27,10,3,https://twitter.com/DarkKnightMty/status/1803900379685408924#m,['https://pbs.twimg.com/media/GQi91f2WQAAiPPF.jpg'],,,inundación,-1.567416913807392,[],[],[],[],[],['ley monterrey'],,-1.0857797861099243
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:06 PM UTC",la fuerza del agua en el río santa catarina donde la tormenta alberto llenó su cauce monterrey,68,4,0,0,https://twitter.com/DarkKnightMty/status/1803897226919289097#m,,['https://video.twimg.com/ext_tw_video/1803897199132057600/pu/pl/y_jAS-jGbh0fmBEj.m3u8?tag=12'],,inundación,0.5052330046892166,[],[],[],['río santa catarina'],[],['cauce monterrey'],,-1.2620789930224419
@ELSEMANARIO_NL,El Semanario de NL,"Jun 21, 2024 · 2:00 AM UTC",continúan las lluvias en la zmm de monterrey por favor extremen precaucionesabimaelsalas andresmijesmx apodacaoficial azucenau cesargarzaarr danielcarrillo eldelaconsty franciscoleonjf gobsannicolas lamiradadeltaxi lcalatorre,6,1,1,0,https://twitter.com/ELSEMANARIO_NL/status/1803971115179741350#m,,['https://video.twimg.com/ext_tw_video/1803970770613248000/pu/pl/SsUBriy6BBJgTVs8.m3u8?tag=12'],,lluvia,-0.5061074048280716,[],[],,[],[],[],,-1.3682592455297709
@LAURA_35,LAURA,"Jun 20, 2024 · 12:56 AM UTC",continúa sin servicio de agua potable la colonia ciudad ideal danielcarrillo gobsannicolas aydmonterrey cicmty,4,1,3,1,https://twitter.com/LAURA_35/status/1803592718699929711#m,,,,eléctrico,-1.149100512266159,[],,[],[],[],[],,-1.029506504535675
@Like_Mty,Likemty,"Jun 19, 2024 · 10:34 PM UTC",y empiezan los memes por la presencia de la lluvia mtyfollow hectorjtrevinot elvazleta berthisbonita elpajonalstacat atentosmtysur eldelaconsty comunidadmitras eduardovarvi judithmedrano,73,23,2,0,https://twitter.com/Like_Mty/status/1803556922433683465#m,,['https://video.twimg.com/ext_tw_video/1803556891932647424/pu/pl/hZ8wJ34FASY3WdXv.m3u8?tag=12'],,lluvia,-0.951787605881691,[],[],[],[],[],[],,-1.3832864984869957
@Deadpoolmx2,deadpoolmx,"Jun 18, 2024 · 5:09 PM UTC",todos los regios así esperando la lluvia del ciclón,3,1,0,0,https://twitter.com/Deadpoolmx2/status/1803112936447111452#m,['https://pbs.twimg.com/media/GQXxqRYWIAAGB2Z.jpg'],,,lluvia,1.0801341459155085,[],[],[],[],[],[],,-1.238367772102356
