Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría,label,eléctrico,incendio,inundación,lluvia,no se relaciona,problema vial
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 3:55 PM UTC",por favor entiendan es sumamente peligroso andar de mirón en las márgenes del río santa catarina para tomarse la foto del recuerdo el desgajamiento de las márgenes es inminente no salgan,no se relaciona,2263,384,118,31,https://twitter.com/nelvaldez/status/1803818859314463002#m,,,,-1.712861897,,,,,,4,0.021381819620728493,0.012460587546229362,0.12392257153987885,0.031333077698946,0.7757894396781921,0.035112522542476654
@visionmty1,visionmty,"Jun 20, 2024 · 3:21 AM UTC",suspende metrorrey servicio el sistema de transporte colectivo metrorreynlofi suspenderá el servicio el dia de mañana jueves de las am a del mediodía el director abraham vargas informó que lo anterior a fin de coaduvar evitar que la gente se exponga,no se relaciona,2,0,0,0,https://twitter.com/visionmty1/status/1803629105075626446#m,['https://pbs.twimg.com/media/GQfHGnkXcAE6DJd.jpg'],,,-1.712111661,,,,,,4,0.3168388605117798,0.06875190883874893,0.020444978028535843,0.025942498818039894,0.06372316181659698,0.5042986273765564
@PC_NuevoLeon,Protección Civil NL,"May 1, 2024 · 11:27 PM UTC",incendio en casa habitación pcnuevoleon acude a reporte de incendio en domicilio en santo domingo col ciudad satelite mty al momento se encuentra controlado por parte de bomberos de nuevo león se consume la sala en la parte alta provocando demaciado humo,incendio,12,1,1,0,https://twitter.com/PC_NuevoLeon/status/1785813433063223404#m,"['https://pbs.twimg.com/media/GMh71NbWIAAHHyc.jpg', 'https://pbs.twimg.com/media/GMh72KlWMAAkYru.jpg', 'https://pbs.twimg.com/media/GMh71_PW4AAk5vZ.jpg', 'https://pbs.twimg.com/media/GMh72nkWwAA6TrK.jpg']",,,-1.710786029,CIUDAD SATELITE,,,,"POLYGON Z ((-100.27379000000832 25.603710000416356 0, -100.2736000002397 25.603940000230978 0, -100.27354999973255 25.604000000299948 0, -100.27337999998684 25.60410000041486 0, -100.27333000037908 25.604170000045656 0, -100.2732999998949 25.60425000013754 0, -100.2731700001952 25.604809999881752 0, -100.27298999998834 25.605500000224993 0, -100.27274999971257 25.60573999960144 0, -100.27218999996836 25.60622000015303 0, -100.27147000004032 25.606859999989183 0, -100.27132999987947 25.60686999955101 0, -100.27112999964959 25.606839999966212 0, -100.27108000004182 25.607009999711863 0, -100.27091000029611 25.607399999710367 0, -100.27138999994838 25.60864999979782 0, -100.27032999962961 25.608979999727353 0, -100.27023999997584 25.609010000211526 0, -100.27011000027613 25.60911000032644 0, -100.27001999972305 25.608930000119585 0, -100.26984000041551 25.60858999972885 0, -100.26964000018569 25.608239999776345 0, -100.26933000027913 25.607700000055104 0, -100.26921999970307 25.607510000286425 0, -100.26904999995736 25.607220000402833 0, -100.26890000023468 25.60694999964295 0, -100.2683900000983 25.60601000036138 0, -100.26761999966311 25.604609999651927 0, -100.26658999982845 25.602779999797292 0, -100.26633999999086 25.602269999660905 0, -100.26607000013024 25.601850000077604 0, -100.26576000022368 25.601299999895218 0, -100.26543999985597 25.600700000105064 0, -100.2656400000858 25.600629999575006 0, -100.26578000024665 25.60055999994421 0, -100.26623999987595 25.60027000006062 0, -100.2664499996676 25.600169999945706 0, -100.26705000035707 25.599980000177027 0, -100.2684500001672 25.59988999962394 0, -100.2689600003036 25.59986999960097 0, -100.26939999990992 25.599900000085086 0, -100.26987999956219 25.600000000199998 0, -100.27030999960664 25.60014000036091 0, -100.27069000004332 25.6002399995765 0, -100.27112000008776 25.600649999597977 0, -100.27182999955471 25.60137999998716 0, -100.27274999971257 25.60232000016805 0, -100.27296999996537 25.602540000420845 0, -100.27395999975403 25.603519999748357 0, -100.27379000000832 25.603710000416356 0))",1,0.019793646410107613,0.9158101081848145,0.012051938101649284,0.00885439570993185,0.02079704776406288,0.022692985832691193
@Juan_MonsivaisP,Juan Adolfo Monsivais Perez,"Sep 4, 2024 · 3:05 AM UTC",megabache inundación y camión de personal varado bajo libramiento y colosio en los límites de garcía y santa catarina tiene más de un mes y no se ha reparado mtyfollow dashcammty escuadronvial nmasmonterrey,inundación,6,4,2,0,https://twitter.com/Juan_MonsivaisP/status/1831166557566701627#m,,['https://video.twimg.com/ext_tw_video/1831166248287170560/pu/pl/4WMiwRoKi95yyvFW.m3u8?tag=12'],,-1.709116003,,,Santa Catarina,,,2,0.019615573808550835,0.010831402614712715,0.9036557078361511,0.02314830757677555,0.025505617260932922,0.017243443056941032
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:23 AM UTC",semáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua zuazua y espinosa,eléctrico,8,6,2,0,https://twitter.com/mtygob/status/1803977052351271378#m,,,,-1.706197061,,,,,,0,0.9163730144500732,0.025515280663967133,0.01599016785621643,0.016707710921764374,0.011604174971580505,0.013809694908559322
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 10:27 PM UTC",semáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua zuazua y espinosa,eléctrico,2,0,1,0,https://twitter.com/mtygob/status/1803917715985293460#m,,,,-1.706197061,,,,,,0,0.9163730144500732,0.025515280663967133,0.01599016785621643,0.016707710921764374,0.011604174971580505,0.013809694908559322
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:23 AM UTC",semáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua zuazua y espinosa,eléctrico,9,6,2,0,https://twitter.com/mtygob/status/1803977052351271378#m,,,,-1.706197061,,,,,,0,0.9163730144500732,0.025515280663967133,0.01599016785621643,0.016707710921764374,0.011604174971580505,0.013809694908559322
@PC_NuevoLeon,Protección Civil NL,"Sep 2, 2024 · 11:10 PM UTC",accidente vial elementos de protección civil nuevo león acuden a reporte de la volcadura de un vehículo en av raúl salinas lozanochiapas col celestino gasca escobedo en el lugar se volaran a dos personas se mantiene cerrado un carril de circulación precaución,problema vial,8,1,0,0,https://twitter.com/PC_NuevoLeon/status/1830745062210183592#m,['https://pbs.twimg.com/media/GWgcvWtW0AAXaZS.jpg'],,,-1.705895729,,,,,,5,0.00972054898738861,0.01716202311217785,0.013669006526470184,0.014218400232493877,0.018038002774119377,0.927191972732544
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:37 PM UTC",amsemáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua,eléctrico,6,1,1,0,https://twitter.com/mtygob/status/1804207017935913364#m,,,,-1.703799284,,,,,,0,0.9242147207260132,0.024015620350837708,0.013473482802510262,0.014889172278344631,0.010740777477622032,0.012666252441704273
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:37 PM UTC",amsemáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua,eléctrico,5,1,1,0,https://twitter.com/mtygob/status/1804207017935913364#m,,,,-1.703799284,,,,,,0,0.9242147207260132,0.024015620350837708,0.013473482802510262,0.014889172278344631,0.010740777477622032,0.012666252441704273
@gamavisionmx,Gamavisión Noticias,"Aug 30, 2024 · 2:37 PM UTC",conductora atropella a elemento de fuerza civil conductora pierde el control y atropella a un elemento de fuerza civil en la incorporación a la av israel cavazos en guadalupe ambos circulaban desde la autopista a reynosa el accidente vial provocó el cierre de un carril y con ello tráfico lento gamavisiónmx local guadalupe reynosa,problema vial,13,3,0,0,https://twitter.com/gamavisionmx/status/1829528892912042076#m,,['https://video.twimg.com/ext_tw_video/1829528708194934784/pu/pl/PitHOYjUVVKY4gu2.m3u8?tag=12'],,-1.701042631,,,"Guadalupe, Guadalupe",,,5,0.010975983925163746,0.014676254242658615,0.01346234418451786,0.013402605429291725,0.01777537539601326,0.9297074675559998
@nmasmonterrey,N+ Monterrey,"Sep 3, 2024 · 7:01 PM UTC",hombre muere atropellado en av colón de monterrey responsable se da a la fuga a través de nmas,problema vial,6,0,0,0,https://twitter.com/nmasmonterrey/status/1831044749396172875#m,,,,-1.700261999,,Colón,Monterrey,nmas,,5,0.016353819519281387,0.024085933342576027,0.017464492470026016,0.021056825295090675,0.6350253820419312,0.28601357340812683
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua,eléctrico,10,10,2,0,https://twitter.com/mtygob/status/1804161377679945911#m,,,,-1.694821296,,,,,,0,0.9121786952018738,0.02595583163201809,0.01674877293407917,0.01767144538462162,0.012311342172324657,0.015133795328438282
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua,eléctrico,10,9,2,0,https://twitter.com/mtygob/status/1804161377679945911#m,,,,-1.694821296,,,,,,0,0.9121786952018738,0.02595583163201809,0.01674877293407917,0.01767144538462162,0.012311342172324657,0.015133795328438282
@vanecherry,vanev,"Jun 21, 2024 · 12:03 PM UTC",sin luz segundo sector viene y truena un transformador y se vuelve a ir,eléctrico,1,1,0,0,https://twitter.com/vanecherry/status/1804123043557728413#m,,,,-1.693620629,,,,,,0,0.8651629686355591,0.04082654044032097,0.02731846086680889,0.01152390893548727,0.02543039061129093,0.029737630859017372
@AtentosMTYSur,Atentos Mty Sur ¡vecinos en acción!,"Aug 1, 2024 · 9:12 PM UTC",reportan un poste dañado en la colonia granja postal entre apartados y entrega inmediata a escasos metros de una primaria y kinder nos comentan que se han hecho muchos reportes y nadie acude cfecontigo telmex pcmty servpublicosmty mtygob,eléctrico,3,1,3,0,https://twitter.com/AtentosMTYSur/status/1819119006063952372#m,"['https://pbs.twimg.com/media/GT7PF_nX0AEP8H5.jpg', 'https://pbs.twimg.com/media/GT7PF_mXcAAVup-.jpg']",,,-1.687395293,,,,,,0,0.9012067317962646,0.033999860286712646,0.015752602368593216,0.015664858743548393,0.012600963935256004,0.020775046199560165
@nuevoleon,El Gobierno de Nuevo León,"Jun 21, 2024 · 4:32 AM UTC",circula esto en redes es falso sigue en redes sociales al instituto de movilidad y accesibilidad de nuevo león y mantente informado de comunicados oficiales,no se relaciona,15,8,1,0,https://twitter.com/nuevoleon/status/1804009509670588748#m,['https://pbs.twimg.com/media/GQkhFhpXUAA5Qyo.jpg'],,,-1.686377579,,,,,,4,0.8077547550201416,0.05993703380227089,0.029059598222374916,0.018691012635827065,0.062428299337625504,0.022129260003566742
@nuevoleon,El Gobierno de Nuevo León,"Jun 21, 2024 · 4:32 AM UTC",circula esto en redes es falso sigue en redes sociales al instituto de movilidad y accesibilidad de nuevo león y mantente informado de comunicados oficiales,no se relaciona,6,6,0,0,https://twitter.com/nuevoleon/status/1804009509670588748#m,['https://pbs.twimg.com/media/GQkhFhpXUAA5Qyo.jpg'],,,-1.686377579,,,,,,4,0.8077547550201416,0.05993703380227089,0.029059598222374916,0.018691012635827065,0.062428299337625504,0.022129260003566742
@IdentidadNL,Identidad Nuevo León,"Jun 15, 2024 · 6:32 AM UTC",así se alejó claudia sheinbaum de lugar donde sus elementos de avanzada chocaron a un vehículo resultando una persona sin vida y una más con lesiones de consideración claudia amlo monclova pastadeconchos qepd accidente identidasnlcom video funesta,problema vial,0,0,0,0,https://twitter.com/IdentidadNL/status/1801865318987415811#m,,['https://video.twimg.com/ext_tw_video/1801863037961351168/pu/pl/U3b2dDLBprkuKn5K.m3u8?tag=12'],,-1.684849774,,,,,,5,0.01735544763505459,0.023708799853920937,0.00959474965929985,0.012232610955834389,0.024034153670072556,0.9130741953849792
@info7mty,INFO7,"Sep 7, 2024 · 9:16 PM UTC",asesinato en santa catarina motociclistas dispararon al pasajero de un taxi en la avenida luis donaldo colosio,no se relaciona,6,2,0,0,https://twitter.com/info7mty/status/1832528266978119934#m,,,,-1.682086093,,,Santa Catarina,,,4,0.0354427695274353,0.021805409342050552,0.029540501534938812,0.015628622844815254,0.7499217987060547,0.14766082167625427
@AtentosMTYSur,Atentos Mty Sur ¡vecinos en acción!,"Jul 6, 2024 · 7:48 PM UTC",reportan cerrada la circulación de blvd acapulco en ambos sentidos por un accidenteal parecer una pipa derribó un transformador y el sector se encuentra sin energía eléctrica busque alternativas pcmty pcnuevoleon sspcmonterrey,problema vial,49,9,4,0,https://twitter.com/AtentosMTYSur/status/1809675788922347924#m,"['https://pbs.twimg.com/media/GR1CiO4XMAA84tT.jpg', 'https://pbs.twimg.com/media/GR1CiO4XEAAXbI6.jpg', 'https://pbs.twimg.com/media/GR1CiO4XwAANckv.jpg']",,,-1.680339921,,Calle Acapulco,,,,5,0.5269524455070496,0.08968843519687653,0.01828659139573574,0.028625963255763054,0.02573896013200283,0.31070762872695923
@Informativo3651,Informativo365,"Sep 4, 2024 · 10:52 PM UTC",por lluvia se desprende parte del techo de cristal de la plazaáuriga en sanpedrogarzagarcia en el lugar se presentan escurrimientos y se reportan personas lesionadas varios negocios dejaron de operar extreme precauciones,lluvia,36,14,0,0,https://twitter.com/Informativo3651/status/1831465379329425462#m,['https://pbs.twimg.com/media/GWqsBYwbEAAp0u5.jpg'],,,-1.679770296,,,,,,3,0.017209190875291824,0.00393039220944047,0.04622252285480499,0.9206061959266663,0.006442840676754713,0.005588883999735117
@LuisJa79683895,AIORIA EL LEÓN,"Sep 7, 2024 · 2:15 AM UTC",fue un accidente era una buena guardería no se quejaban paso una desgracia y después les llenaron la cabeza a conveniencia en contra de el gobierno,problema vial,7,1,0,0,https://twitter.com/LuisJa79683895/status/1832241362424508880#m,,,,-1.676272491,,,,,,5,0.01514897309243679,0.019083822146058083,0.012027413584291935,0.015526986680924892,0.05815016105771065,0.8800626993179321
@IdentidadNL,Identidad Nuevo León,"Sep 6, 2024 · 5:14 PM UTC",muere al caer de puente en garcía nl tres trabajadores calleron de lo alto de la construcción de un paso a desnivel en el municipio de garcía uno murió y resultaron lesionados pcnuevoleon mtyfollow qepd identidadnlcom,no se relaciona,7,1,1,0,https://twitter.com/IdentidadNL/status/1832105084240429310#m,,['https://video.twimg.com/ext_tw_video/1832105070235652096/pu/pl/G9URueXjIVABy4cE.m3u8?tag=12'],,-1.670347523,,,,,,4,0.022565145045518875,0.032919991761446,0.014972932636737823,0.022992463782429695,0.66853928565979,0.2380102276802063
@Informativo3651,Informativo365,"Jul 9, 2024 · 5:01 PM UTC",vecinos de la col cnop en guadalupe se dicen olvidados por las autoridades municipales reportan falta de deshierbe luminarias apagadas recolección de ramas y basura en la plaza ubicada en agustín de la o irene castro y senén ramirez municipiodegpe aztecacomunidad,eléctrico,3,4,1,0,https://twitter.com/Informativo3651/status/1810721000419434664#m,"['https://pbs.twimg.com/media/GSD5JupW0AAsGlu.jpg', 'https://pbs.twimg.com/media/GSD5J1nWYAAme3Y.jpg', 'https://pbs.twimg.com/media/GSD5J1oXIAAD1kc.jpg', 'https://pbs.twimg.com/media/GSD5J17WcAAZoUk.jpg']",,,-1.669407881,CNOP,,Guadalupe,,"POLYGON Z ((-100.34260999995138 25.73571000011657 0, -100.34148999956369 25.73571000011657 0, -100.34067999998189 25.73571000011657 0, -100.34028199961443 25.735934999700646 0, -100.33971999977803 25.735449999817774 0, -100.33963999968609 25.735340000141036 0, -100.33924999968758 25.7350399997963 0, -100.3393499998025 25.73483000000465 0, -100.33957000005529 25.73450999963694 0, -100.33967999973203 25.73456999970591 0, -100.34002999968459 25.734580000167057 0, -100.34055000028212 25.73466000025894 0, -100.34057999986697 25.73478000039688 0, -100.34049000021321 25.734939999681387 0, -100.34260999995138 25.73493000011956 0, -100.34262000041252 25.735320000118065 0, -100.34260999995138 25.73571000011657 0))",0,0.8922101259231567,0.034827422350645065,0.01686331443488598,0.009912078268826008,0.025397727265954018,0.020789293572306633
