Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 20, 2024 · 1:22 AM UTC",la tormentatropical alberto se localiza en el golfodeméxico a km al estenoreste de cabo rojo ver y a km al estesureste de tampico tamps con vientos máximos sostenidos de kmh rachas de kmh y desplazamiento hacia el oestesuroeste a kmh,lluvia,23,8,1,0,https://twitter.com/GermanMSantoyo/status/1803599158697468226#m,['https://pbs.twimg.com/media/GQervZ7XMAATxnI.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 11:50 PM UTC",quenosetepase conoce los puntos más importantes que se detallaron hoy en la videoconferencia de prensa sobre el desarrollo del ciclón alberto y sus efectos mira el resumen,no se relaciona,30,14,1,1,https://twitter.com/conagua_mx/status/1803576240588120099#m,['https://pbs.twimg.com/media/GQeXB-jaEAA2KnS.jpg'],,
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 9:45 PM UTC",infórmate en gobmxconagua y smnconaguagobmx en las cuentas de x conaguamx y conaguaclima y de facebook facebookcomconaguamx atiende las indicaciones de cnpcmx,no se relaciona,9,5,0,0,https://twitter.com/GermanMSantoyo/status/1803544694888010170#m,,,
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 9:45 PM UTC",se pronostica que alberto mantenga su desplazamiento con dirección al oeste hacia la costa sur de tamaulipas y el norte de veracruz y que al acercarse a tierra incremente su velocidad y podría ingresar esta noche entre los límites de tamaulipas y veracruz,no se relaciona,14,8,1,0,https://twitter.com/GermanMSantoyo/status/1803544692170342400#m,,,
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 9:45 PM UTC",el ciclón que se encuentra a km al estenoreste de cabo rojo veracruz y a km al este de tampico tamaulipas presenta vientos de kmh rachas de kmh y movimiento hacia el oeste a kmh por lo que se exhorta a extremar precauciones y mantenerse informado,no se relaciona,17,7,1,0,https://twitter.com/GermanMSantoyo/status/1803544689112445382#m,['https://pbs.twimg.com/media/GQd6VWLaoAAzEg8.jpg'],,
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 9:45 PM UTC",debido al paso de la tormentatropical alberto se pronostican lluvias y vientos importantes en campeche chiapas coahuila guanajuato hidalgo nuevo león oaxaca puebla querétaro quintana roo san luis potosí tabasco tamaulipas veracruz y yucatán,lluvia,45,30,1,0,https://twitter.com/GermanMSantoyo/status/1803544680493166846#m,['https://pbs.twimg.com/media/GQd6U7tasAAt89c.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 8:40 PM UTC",comunicado ante paso del ciclón alberto es necesario extremar precauciones por lluvia viento y oleaje gobiernomx más información en,lluvia,7,2,0,0,https://twitter.com/conagua_mx/status/1803528285017743607#m,['https://pbs.twimg.com/media/GQdrYX2a0AAMPiw.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 6:39 PM UTC",sigue la transmisión envivo videoconferencia de prensa para informar sobre el desarrollo y efectos de la tormentatropical alberto por nuestro fblive,lluvia,31,16,1,0,https://twitter.com/conagua_mx/status/1803497768692097408#m,,,
@conagua_mx,Conagua,"Jun 19, 2024 · 6:00 PM UTC",sabíasque hace millones de años yucatán era un arrecife de coral bajo el mar después de la caída del meteorito de chicxulub la zona se transformó y se llenó de cenotes conoce más sobre la cosmogonía de los cenotes en somosconagua,no se relaciona,23,7,1,0,https://twitter.com/conagua_mx/status/1803487918909993224#m,['https://pbs.twimg.com/media/GP0mdQpXoAAeOwC.jpg'],,
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 4:36 PM UTC",esta mañana se formó la tormentatropical alberto primer ciclón tropical de la temporada para su centro se ubica a km al estenoroeste de cabo rojo ver y a km al este de tampico tamps con vientos máximos sostenidos de kmh y rachas de kmh,lluvia,57,33,1,0,https://twitter.com/GermanMSantoyo/status/1803466896714735700#m,['https://pbs.twimg.com/media/GQczeLZaIAQ1fkM.jpg'],,
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 4:36 PM UTC",en coordinación con cnpcmx conaguamx movilizó de manera preventiva personal de piae a ciudad victoria tamaulipas donde opera el centro de mando para coordinar acciones de respuesta frente a la tormentatropical alberto,lluvia,30,11,1,0,https://twitter.com/GermanMSantoyo/status/1803466946765267108#m,"['https://pbs.twimg.com/media/GQczTKTaIAI615H.jpg', 'https://pbs.twimg.com/media/GQczll8aIAYa3MD.jpg']",,
@conagua_mx,Conagua,"Jun 19, 2024 · 4:12 PM UTC",avisometeorológico esta mañana se formó la tormentatropical alberto el primer ciclón de la temporada más información en,lluvia,32,4,2,1,https://twitter.com/conagua_mx/status/1803460807340048615#m,['https://pbs.twimg.com/media/GQcuC2MaYAACHgT.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 4:08 PM UTC",hoy a las horas hora del centro acompáñanos en la transmisión en vivo por nuestra cuenta oficial de facebook a la videoconferencia de prensa donde se informará sobre la tormentatropical alberto mantente informad,lluvia,18,8,0,0,https://twitter.com/conagua_mx/status/1803459955808235976#m,['https://pbs.twimg.com/media/GQctRDqaIAEij6e.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 3:16 PM UTC",buen día te compartimos el pronósticodeltiempo que predominará las próximas horas en el territorio nacional mantente informad,no se relaciona,29,7,0,2,https://twitter.com/conagua_mx/status/1803446770795683869#m,,['https://video.twimg.com/ext_tw_video/1803446627031719939/pu/pl/8t-LOw6a0VJppG7b.m3u8?tag=12'],
@conagua_mx,Conagua,"Jun 19, 2024 · 4:12 AM UTC",avisometeorológico el potencialciclóntropical uno se ubica a km al noroeste de celestún yucatán y a km al estenoreste de cabo rojo veracruz más información en,no se relaciona,72,17,0,1,https://twitter.com/conagua_mx/status/1803279644805804412#m,['https://pbs.twimg.com/media/GQaJOYKaIAEA6fx.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 1:47 AM UTC",se prevén lluvias torrenciales en campeche y chiapas e intensas en la penínsuladeyucatán noreste oriente y sureste de méxico más infornación en,lluvia,42,10,1,0,https://twitter.com/conagua_mx/status/1803243199726588084#m,['https://pbs.twimg.com/media/GQZoIWwaIAAjBZZ.jpg'],,
@conagua_mx,Conagua,"Jun 19, 2024 · 1:01 AM UTC",buenas noches consulta el pronósticodeltiempo que prevalecerá las próximas horas en méxico y toma tus precauciones,no se relaciona,32,4,1,0,https://twitter.com/conagua_mx/status/1803231718087811458#m,,['https://video.twimg.com/amplify_video/1803231494237769728/pl/FIO5jORz4O7TEGxa.m3u8?tag=16'],
@elnortelocal,elnortelocal,"Jun 21, 2024 · 2:58 AM UTC",local la tormenta alberto provoca deslaves que paralizan la autopista y la carretera libre de monterrey a saltillo y causan filas kilométricas,lluvia,8,1,0,0,https://twitter.com/elnortelocal/status/1803985907457888501#m,,,
@elnortelocal,elnortelocal,"Jun 21, 2024 · 1:07 AM UTC",local conagua advierte por lluvias fuertes e incluso caída de granizo y actividad eléctrica en las próximas horas tras degradación de alberto,lluvia,73,24,0,2,https://twitter.com/elnortelocal/status/1803957801535832310#m,,,
@elnortelocal,elnortelocal,"Jun 21, 2024 · 12:47 AM UTC",entérate la sierra de santiago es impactada por lluvias de la tormenta alberto que dejó deslaves e inundaciones la cola de caballo se desborda más información en,inundación,68,15,0,2,https://twitter.com/elnortelocal/status/1803952907173216343#m,,['https://video.twimg.com/ext_tw_video/1803952874633703424/pu/pl/u5u8-S8iUBWsa1-e.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 11:34 PM UTC",entérate la fuerza de los afluentes de agua en el parque la huasteca tras las lluvias por alberto rompen la carretera a la presa rompepicos más información en federico padilla,lluvia,244,57,2,0,https://twitter.com/elnortelocal/status/1803934448070598743#m,,['https://video.twimg.com/ext_tw_video/1803934404856684544/pu/pl/U7O_AJMksi_z5yAl.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 11:01 PM UTC",local por décadas habitantes de las colonias al norte de monterrey sufrían por las inundaciones ahora sufren por la basura que tapa el drenaje,no se relaciona,26,9,5,2,https://twitter.com/elnortelocal/status/1803926224013512758#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 10:27 PM UTC",entérate por el desprendimiento de un tramo de la avenida miguel de la madrid a la altura del hospital materno infantil los carriles fueron cerrados a la circulación,problema vial,119,32,4,1,https://twitter.com/elnortelocal/status/1803917656099021170#m,,['https://video.twimg.com/ext_tw_video/1803916433732050944/pu/pl/Nai0Es01Pllll4Jm.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 10:04 PM UTC",local cinco columnas de la l que se construyen a un costado del río santa catarina son inundadas al desbordarse el cauce,inundación,50,18,6,1,https://twitter.com/elnortelocal/status/1803911759167639897#m,,['https://video.twimg.com/ext_tw_video/1803907280372375552/pu/pl/-R_KURVgXFNfeC5O.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 9:32 PM UTC",local conagua inicia con desfogue del embalse para liberar espacio en la presa la boca para que capte más escurrimientos de la tormenta alberto más información en,lluvia,519,62,6,0,https://twitter.com/elnortelocal/status/1803903688466932173#m,,['https://video.twimg.com/ext_tw_video/1803903624625389568/pu/pl/aZfnxM5AbfmsmKER.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:30 PM UTC",local la casa del tec ubicada en santa catarina y que será rifada este sábado sufre inundaciones por las lluvias de la tormenta alberto más información en,lluvia,37,13,5,1,https://twitter.com/elnortelocal/status/1803888060171718708#m,,['https://video.twimg.com/ext_tw_video/1803888007209984000/pu/pl/kdU2UaE3QVmJttZc.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:16 PM UTC",entérate una familia en montemorelos es rescatada al quedar atrapada por el agua en santiago trabajadores rescatan embalses y en guadalupe ayudan a un caballo amarrado cerca del río santa catarina más información,no se relaciona,34,11,0,0,https://twitter.com/elnortelocal/status/1803884525316985189#m,['https://pbs.twimg.com/media/GQir2DUXEAATKw4.jpg'],,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:56 PM UTC",local conagua inicia con desfogue del embalse para liberar espacio en la presa la boca para que capte más escurrimientos de la tormenta alberto,lluvia,16,2,1,2,https://twitter.com/elnortelocal/status/1803879665393696788#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:39 PM UTC",local protección civil de santa catarina evacua a familias que vivían a las orillas del río santa catarina a la altura de la zona de la huasteca,no se relaciona,639,151,3,10,https://twitter.com/elnortelocal/status/1803875442996158553#m,,['https://video.twimg.com/ext_tw_video/1803875372800282624/pu/pl/5BFIshCZhRaB_TuV.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:05 PM UTC",local ayd pide a la población no beber agua de la llave ya que por las recientes lluvias los procesos de purificación no alcanzan a aclararla,lluvia,841,212,55,21,https://twitter.com/elnortelocal/status/1803866682655424820#m,,['https://video.twimg.com/ext_tw_video/1803866604289056769/pu/pl/AK4Kkhb2EQ-3jJut.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:03 PM UTC",local colonias de la zona norte de monterrey sufren las afectaciones por tormenta alberto al desbordarse el drenaje sanitario,inundación,3,2,0,0,https://twitter.com/elnortelocal/status/1803866321874227440#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 6:40 PM UTC",entérate las lluvias por la tormenta alberto provocan el cierre de la autopista y la carretera libre de monterrey a saltillo reportan deslaves más información en,lluvia,48,12,1,0,https://twitter.com/elnortelocal/status/1803860429136912628#m,,['https://video.twimg.com/ext_tw_video/1803860412506472448/pu/pl/gq8lQgPofWsY3JKa.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 6:15 PM UTC",entérate se realiza la evacuación de personas de la petaca al desbordase el río pablillo en linares más información en elnortecomlocal,inundación,49,9,0,2,https://twitter.com/elnortelocal/status/1803854206261969320#m,,['https://video.twimg.com/ext_tw_video/1803853548133797888/pu/pl/C4hvfuuGzPn8sJVB.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 6:02 PM UTC",seguridad el cuerpo de un hombre asesinado a balazos es encontrado anoche en un baldío en la colonia mitras poniente en garcía,no se relaciona,1,0,0,0,https://twitter.com/elnortelocal/status/1803850853293404538#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:54 PM UTC",seguridad un hombre es asesinado en un ataque a balazos cometido en los primeros minutos de hoy en la colonia san martín al norte de monterrey,no se relaciona,0,0,0,0,https://twitter.com/elnortelocal/status/1803848843500622074#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:38 PM UTC",local el aeropuerto internacional de monterrey informa que debido a las condiciones climáticas sus operaciones de llegada están siendo afectadas,no se relaciona,3,0,0,0,https://twitter.com/elnortelocal/status/1803844951102345517#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:35 PM UTC",local ante lluvias de alberto un tramo del carril exprés sobre la avenida constitución se deslava y cae al río santa catarina,lluvia,124,32,1,5,https://twitter.com/elnortelocal/status/1803844125453881378#m,,['https://video.twimg.com/ext_tw_video/1803843637819625472/pu/pl/-GYmTNosIfuxV515.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:20 PM UTC",local por las fuertes lluvias más de colonias del sur de monterrey reportan quedarse sin luz desde la madrugada de este jueves,eléctrico,9,3,4,1,https://twitter.com/elnortelocal/status/1803840427377758408#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 4:36 PM UTC",local al registrar el río hualahuises un llenado arriba del municipio alista la evacuación de familias que viven en las orillas de éste,no se relaciona,12,1,0,0,https://twitter.com/elnortelocal/status/1803829348627030370#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 4:14 PM UTC",local al menos personas de la colonia orizaba en guadalupe son evacuadas tras la crecida del río la silla en ese sector,no se relaciona,12,4,0,0,https://twitter.com/elnortelocal/status/1803823756168548550#m,,['https://video.twimg.com/ext_tw_video/1803823533404942336/pu/pl/raLOheuvwX9fcF0b.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 3:40 PM UTC",local un anuncio de bandera cae obstruyendo la calle lateral de la avenida garza sada en el sur de monterrey,no se relaciona,31,6,1,0,https://twitter.com/elnortelocal/status/1803815267752911216#m,,['https://video.twimg.com/ext_tw_video/1803815197485715456/pu/pl/IjVsXgF5QRlP3Lt1.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 3:05 PM UTC",entérate el nivel del río santa catarina luce con un mayor flujo de agua por las fuertes lluvias que han azotado a la ciudad durante esta madrugada,lluvia,20,4,2,0,https://twitter.com/elnortelocal/status/1803806265635709385#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 3:01 PM UTC",local el municipio de san pedro informó que todas las vialidades se encuentran abiertas y reportan cinco deslaves menores,no se relaciona,9,4,1,0,https://twitter.com/elnortelocal/status/1803805464406200384#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 2:59 PM UTC",local lluvias torrenciales de la tormenta tropical alberto desbordan afluentes y provocan inundaciones en la cabecera municipal de aramberri más información,inundación,109,30,2,3,https://twitter.com/elnortelocal/status/1803804990470824026#m,,['https://video.twimg.com/ext_tw_video/1803804965376274432/pu/pl/PswyHic8JpL8Eial.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 1:48 AM UTC",entérate reportan dos menores de edad fallecidos tras sufrir una descarga eléctrica en una zona con encharcamientos en allende más información,inundación,15,1,0,1,https://twitter.com/elnortelocal/status/1803605932624023800#m,['https://pbs.twimg.com/media/GQex5A8XIAAn1rH.jpg'],,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 1:27 AM UTC",local el río pilón en montemorelos presenta gran flujo de agua tras las lluvias presentadas durante la tarde al sur del estado más información,lluvia,88,12,0,0,https://twitter.com/elnortelocal/status/1803600518272491817#m,,['https://video.twimg.com/ext_tw_video/1803599744234614784/pu/pl/ZUUfQeXGAQQc09e5.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 1:22 AM UTC",entérate así se encuentra el arroyo topo chico a la altura del cruce de las avenidas manuel l barragán y fidel velázquez en san nicolás pese a los encharcamientos en el paso a desnivel la vialidad continua abierta en ambos sentidos más información,inundación,80,26,0,1,https://twitter.com/elnortelocal/status/1803599264913768938#m,,['https://video.twimg.com/ext_tw_video/1803598177934712832/pu/pl/R_3bcpsbjTZ5Qfoe.m3u8?tag=12'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 1:01 AM UTC",entérate un adolescente de años muere ahogado tras intentar rescatar un balón que se fue al río la silla al sur de monterrey,no se relaciona,50,13,8,2,https://twitter.com/elnortelocal/status/1803594059820441742#m,,,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 12:35 AM UTC",entérate el servicio de las rutas y será suspendido a partir de las horas más información en,no se relaciona,32,8,1,1,https://twitter.com/elnortelocal/status/1803587476826558600#m,['https://pbs.twimg.com/media/GQegVlwXYAASJ-5.jpg'],,
@elnortelocal,elnortelocal,"Jun 20, 2024 · 12:11 AM UTC",entérate ante el crecimiento de la corriente en el arroyo el obispo y el reporte de que en las márgenes estaba un perrito atrapado los cuerpos de auxilio se movilizaron al lugar en santa catarina,no se relaciona,46,5,11,1,https://twitter.com/elnortelocal/status/1803581287950852214#m,,['https://video.twimg.com/ext_tw_video/1803581268103237632/pu/pl/RsaKUDYap7sdDmwk.m3u8?tag=12'],
