Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje
@elnortelocal,elnortelocal,"Jun 19, 2024 · 8:17 PM UTC",entérate la llegada de la tormenta alberto comienza a sentirse en la zona metropolitana con lluvias en municipios como monterrey san pedro guadalupe y santa catarina más información,lluvia,43,6,0,2,https://twitter.com/elnortelocal/status/1803522409548619778#m,,['https://video.twimg.com/ext_tw_video/1803522257832255489/pu/pl/jbmAJSTEyWc40SCX.m3u8?tag=12'],,-0.352622211
@elnortelocal,elnortelocal,"Jun 19, 2024 · 6:28 PM UTC",entérate la llegada de la tormenta alberto comienza a sentirse en la zona metropolitana con lluvias en municipios como san pedro santa catarina y guadalupe más información en,lluvia,35,3,1,0,https://twitter.com/elnortelocal/status/1803495002821239136#m,,['https://video.twimg.com/ext_tw_video/1803494970856460288/pu/pl/8H2OmVgGRdD9FhrB.m3u8?tag=12'],,-0.341687232
@elnortelocal,elnortelocal,"Jun 19, 2024 · 6:11 PM UTC",seguridad un poste de electricidad obstruye al menos tres carriles en el cruce de la avenida eugenio garza sada y de abril en monterrey,eléctrico,2,0,0,0,https://twitter.com/elnortelocal/status/1803490774644056196#m,,,,-0.272113681
@elnortelocal,elnortelocal,"Jun 19, 2024 · 5:52 PM UTC",seguridad un conato de incendio en un aparato eléctrico de un domicilio moviliza a bomberos y rescatistas en la colonia capistrana en san pedro,incendio,8,1,0,0,https://twitter.com/elnortelocal/status/1803486028457713667#m,,,,0.186460048
@elnortelocal,elnortelocal,"Jun 19, 2024 · 5:05 PM UTC",entérate el municipio de monterrey pone en marcha un operativo permanente para atender emergencias derivadas de la llegada de la tormenta alberto,lluvia,1,1,0,0,https://twitter.com/elnortelocal/status/1803474203183919258#m,,,,0.772314429
@elnortelocal,elnortelocal,"Jun 19, 2024 · 3:26 PM UTC",entérate acorde al centro nacional de huracanes de estados unidos se forma la tormenta tropical alberto sobre el golfo lluvias llegarán a nl,lluvia,17,3,1,1,https://twitter.com/elnortelocal/status/1803449197833949614#m,,,,-0.581963181
@elnortelocal,elnortelocal,"Jun 19, 2024 · 2:27 PM UTC",local el gobierno de nuevoleón y los municipios afirman tomar medidas para afrontar los días de lluvia pronosticados por la posible formación de la tormentatropical alberto más información en,lluvia,2,0,0,0,https://twitter.com/elnortelocal/status/1803434316879237242#m,,,,0.269815236
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 4:35 AM UTC",ahoranl en estos momentos muy fuerte lluvia en avantiguos ejidatarios en la zona de la alianza en monterrey no salgan ni intenten cruzar menos manejar quédense en un lugar seguro loquepasaennl,lluvia,139,10,3,2,https://twitter.com/LoQuePasaEnNL/status/1804010315488858195#m,,['https://video.twimg.com/ext_tw_video/1804010280948731904/pu/pl/S2kpvIKQRqOn5NPK.m3u8?tag=12'],,-1.277712703
@ctcastelo,Claudia Tapia Castelo,"Jun 21, 2024 · 2:50 AM UTC",derivado del paso de la tormenta alberto falso es derivado de la necedad de construir en el lecho del río en nl se han dedicado a retar por ambición a la naturaleza hasta cuándo empecemos por cambiar la narrativa cesarmty unrioenelrio,lluvia,107,25,7,0,https://twitter.com/ctcastelo/status/1803983879419891733#m,,['https://video.twimg.com/ext_tw_video/1803983849229291521/pu/pl/Ft_8CJLwjhpDpbBu.m3u8?tag=12'],,-0.725982785
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 2:02 AM UTC",vuelve a arreciar la lluvia en diversas zonas del área metropolitana precaución alberto,lluvia,121,10,3,0,https://twitter.com/LoQuePasaEnNL/status/1803971622245929454#m,,,,-0.223399639
@FloresBenavid,LilianaFloresBenavid,"Jun 21, 2024 · 1:07 AM UTC",ve esto cfecontigo a punto de caer y dejar sin luz a la colonia chepevera en monterrey calle prolongacion arramberri,eléctrico,345,122,18,6,https://twitter.com/FloresBenavid/status/1803957900513304824#m,,['https://video.twimg.com/ext_tw_video/1803957873904582656/pu/pl/qaFV_VJ78flq1Njd.m3u8?tag=12'],,-1.43697381
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 12:54 AM UTC",ahoranl se desborda parte del río pilón a la altura de la comunidad de san lucas en galeana nl afectando algunos de los huertos frutales lo que podrán causar algunas pérdidas económicas a las familias de esta región,inundación,156,22,2,1,https://twitter.com/LoQuePasaEnNL/status/1803954680382558545#m,,['https://video.twimg.com/ext_tw_video/1803954666042187776/pu/pl/W48batPAs7PP9Ay6.m3u8?tag=12'],,-0.925579429
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 11:32 PM UTC",reportan riesgo de desborde del río pesquería en los límites de escobedo y garcía a la altura del libramiento,inundación,90,6,0,0,https://twitter.com/LoQuePasaEnNL/status/1803933993525743940#m,"['https://pbs.twimg.com/media/GQjcaEWakAMtHo4.jpg', 'https://pbs.twimg.com/media/GQjcaEZakAAth0L.jpg']",,,-0.717522323
@ElRorschach1,El Rorschach,"Jun 20, 2024 · 9:21 PM UTC",pues la famosa casa del tec inundada por fallas en su construcción y diseño fue construida por nada más y nada menos x la infame arquitecta nora toscano miembra actual del instituto municipal de planeación y gestión urbana de san pedro es gestora de permisos y allegada al,eléctrico,4725,1498,287,79,https://twitter.com/ElRorschach1/status/1803901121469255803#m,,['https://video.twimg.com/ext_tw_video/1803900973146083332/pu/pl/Is3kjTmbswkInHeE.m3u8?tag=12'],,-1.566657543
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:06 PM UTC",la fuerza del agua en el río santa catarina donde la tormenta alberto llenó su cauce monterrey,lluvia,64,4,0,0,https://twitter.com/DarkKnightMty/status/1803897226919289097#m,,['https://video.twimg.com/ext_tw_video/1803897199132057600/pu/pl/y_jAS-jGbh0fmBEj.m3u8?tag=12'],,0.505233526
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 8:30 PM UTC",fuerte lluvia en la rotonda de solidaridad en monterrey,lluvia,95,6,0,0,https://twitter.com/LoQuePasaEnNL/status/1803888217458184528#m,,['https://video.twimg.com/ext_tw_video/1803888192325849089/pu/pl/DLVhuOLUhcf14giG.m3u8?tag=12'],,-0.145536125
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 8:19 PM UTC",ahoranl aminoro la lluvia en bustamante nl,lluvia,87,8,0,0,https://twitter.com/LoQuePasaEnNL/status/1803885298964984077#m,,['https://video.twimg.com/ext_tw_video/1803885284926562304/pu/pl/Ff7i4QhWo3hUxZzV.m3u8?tag=12'],,-0.718732297
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 6:29 PM UTC",alista el gobierno municipal de linares el cierre de puentes tras lluvias extremas,lluvia,103,7,0,1,https://twitter.com/LoQuePasaEnNL/status/1803857829935415620#m,,['https://video.twimg.com/ext_tw_video/1803857653132857347/pu/pl/yu-mGF_Rlcq8lz8w.m3u8?tag=12'],,0.364576131
@GobSanNicolas,Gobierno de San Nicolás,"Jun 20, 2024 · 6:06 PM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,lluvia,25,9,5,0,https://twitter.com/GobSanNicolas/status/1803852020224237609#m,['https://pbs.twimg.com/media/GQiR2U6W4AArXoK.jpg'],,,-0.425961196
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 5:58 PM UTC",ahora si daños a la infraestructura desgajamiento de carriles exprés en av constitución donde estás fonden,problema vial,115,11,27,0,https://twitter.com/LoQuePasaEnNL/status/1803849882270409198#m,,,,-0.772478878
@otrosdatosmx,otrosdatos,"Jun 20, 2024 · 5:51 PM UTC",desgajamiento de carriles exprés en av constitución monterrey proteccióncivil y guardianesnl ya en la zona comunidadmitras quepasaensn loquepasaennl nuevoleonalerta,problema vial,37,8,1,3,https://twitter.com/otrosdatosmx/status/1803848165948559605#m,,['https://video.twimg.com/ext_tw_video/1803848070599446529/pu/pl/DqU6eEqT031gU8ei.m3u8?tag=12'],,0.157829911
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 5:28 PM UTC",increíble la mismísima residencia mejor conocida en todo mexico como la casa del tec esté inundada por las lluvias en monterrey todo esto a unos días del sorteo,lluvia,504,74,24,4,https://twitter.com/LoQuePasaEnNL/status/1803842332527333428#m,,['https://video.twimg.com/amplify_video/1803839849100607489/pl/3-bLOW0K_cEd4025.m3u8?tag=16'],,1.462982774
@mty_360,MTY360™,"Jun 20, 2024 · 5:02 PM UTC",la lluvia no da respiro y así las cosas en contry la silla primer sector en guadalupe nuevo león,lluvia,2740,393,36,12,https://twitter.com/mty_360/status/1803835703530488040#m,,['https://video.twimg.com/ext_tw_video/1803835675244175360/pu/pl/plY2DfhMQ0rfv-9w.m3u8?tag=12'],,-0.470600665
@cesarmty,César Cepeda,"Jun 20, 2024 · 5:01 PM UTC",ultimahora así la presa la libertad ubicada en montemorelos nuevo león por las lluvias provocadas por el paso de la tormenta alberto santiago allende monterrey,lluvia,571,63,9,1,https://twitter.com/cesarmty/status/1803835557673603248#m,,['https://video.twimg.com/ext_tw_video/1803835162070786048/pu/pl/2r-akWZ8XE6bx6a-.m3u8?tag=12'],,-0.087937593
@cesarmty,César Cepeda,"Jun 20, 2024 · 4:47 PM UTC",impresionante la cantidad de agua del cañón de la huasteca hacia el río santa catarina en monterrey por la tormenta alberto en nuevo león,lluvia,1698,332,17,6,https://twitter.com/cesarmty/status/1803832062358503579#m,,['https://video.twimg.com/ext_tw_video/1803831666856652800/pu/pl/tIC0dPyvKU2yJrDU.m3u8?tag=12'],,1.517612219
@Like_Mty,Likemty,"Jun 19, 2024 · 10:34 PM UTC",y empiezan los memes por la presencia de la lluvia mtyfollow hectorjtrevinot elvazleta berthisbonita elpajonalstacat atentosmtysur eldelaconsty comunidadmitras eduardovarvi judithmedrano,lluvia,73,23,2,0,https://twitter.com/Like_Mty/status/1803556922433683465#m,,['https://video.twimg.com/ext_tw_video/1803556891932647424/pu/vid/avc1/720x1280/fxhPHBX5pbzuLcOs.mp4?tag=12'],,-0.951788485
@Deadpoolmx2,deadpoolmx,"Jun 18, 2024 · 5:09 PM UTC",todos los regios así esperando la lluvia del ciclón,lluvia,3,1,0,0,https://twitter.com/Deadpoolmx2/status/1803112936447111452#m,['https://pbs.twimg.com/media/GQXxqRYWIAAGB2Z.jpg'],,,1.080135107
@eldelaconsty,la Consty de San Nico,"Jun 11, 2024 · 12:45 AM UTC",la mitad del sexto no tiene luz cfecontigo cfemx métele transformadores nuevos cabrón puro para aca asi no jala la cosa esta colonia tiene mas de años ya hace falta mantenimiento,eléctrico,3,0,1,0,https://twitter.com/eldelaconsty/status/1800328360507105746#m,,,,-1.15281713
@camion_desde,🚍Desde El Camión🚏,"Jun 20, 2024 · 6:56 PM UTC",ruta va brindar servicio al menos que digan otra cosa están checando los recorridos para evitar zonas con cierres o afectadas por la lluvia,lluvia,30,3,5,1,https://twitter.com/camion_desde/status/1803864394285154411#m,,,,-0.261253685
@Mty_Leones,Vecino de Cumbres,"Jun 20, 2024 · 4:35 PM UTC",ya se estan dañando los carriles construidos al mismo nivel del rio,problema vial,6367,1010,150,70,https://twitter.com/Mty_Leones/status/1803829087116354047#m,,['https://video.twimg.com/ext_tw_video/1803822932831211520/pu/pl/hMv4I7JccdNKD-YL.m3u8?tag=12'],,-1.415185332
@samuel_garcias,Samuel García,"Jun 20, 2024 · 4:40 PM UTC",todos en alerta y en resguardo ni labores ni clases viene lluvia extrema,lluvia,5036,421,194,47,https://twitter.com/samuel_garcias/status/1803830274599366965#m,['https://pbs.twimg.com/media/GQh-ExwWsAAGboG.jpg'],,,-0.732671976
@JudithMedrano,Judith Medrano,"Jun 20, 2024 · 11:56 AM UTC",atención se desborda el río santa catarina a la altura del multimodal de zaragoza se presenta el cierre vial en avenida morones prieto a la altura multimodal de zaragoza mtyfollow asiesmonterrey,inundación,613,146,10,8,https://twitter.com/JudithMedrano/status/1803758874404487408#m,,['https://video.twimg.com/ext_tw_video/1803758823775109120/pu/pl/0K7bByiVlVH1NXES.m3u8?tag=12'],,-1.260595679
@andresdevilla98,Andrés Delgado,"Jun 20, 2024 · 2:21 PM UTC",mi gerente de tienda aún tiene trabajando a los del turno de la tarde la tienda está por la clínica y no hay transporte le dijo su jefe que podía cerrar y no lo hizo según palabras que dijo siento que no hubo la gran tormenta,lluvia,12,2,0,0,https://twitter.com/andresdevilla98/status/1803795259291222292#m,,,,-1.142232537
@camion_desde,🚍Desde El Camión🚏,"Jun 20, 2024 · 1:50 PM UTC",suspensión de transporte público en la madrugada de ayer danielcarrillo informó que llevaría en patrullas a usuarios que quedaron varados en av universidad a sus destinos entre ellos de municipio de cienega y zuazua,problema vial,232,53,22,4,https://twitter.com/camion_desde/status/1803787424444678632#m,,['https://video.twimg.com/ext_tw_video/1803787323605176320/pu/pl/of-vWWMpXfKNpbde.m3u8?tag=12'],,-1.664210677
@gamavisionmx,Gamavisión Noticias,"Jun 20, 2024 · 3:15 AM UTC",usuarios de metrorreynlofi comparten imágenes del estado de los vagones del metro mismos que lucen con filtraciones de agua y encharcamientos en el interior del medio de transporte local monterrey metro metromty,inundación,43,12,0,0,https://twitter.com/gamavisionmx/status/1803627653770977701#m,,['https://video.twimg.com/ext_tw_video/1803627615086891009/pu/pl/4_Nuy9ZnWaTd22HR.m3u8?tag=12'],,0.196240276
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 20, 2024 · 6:36 PM UTC",ponteatento con la tormenta evita salir si no es necesario además considera que las fuertes lluvias están afectando algunas vialidades como la carretera linares galeana la autopista monterrey saltillo y la carretera nacional cuídate y extrema precauciones,lluvia,5,1,0,1,https://twitter.com/metrorreynlofi1/status/1803859502019584274#m,['https://pbs.twimg.com/media/GQiYqATWkAAI-lE.jpg'],,,-1.226392627
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 20, 2024 · 1:00 AM UTC",prevengamos inundaciones y ayúdanos a ser parte de la solución no tires basura en la calle así se evita el desbordamientos en las alcantarillas no olvides mantenerte al tanto de las actualizaciones de las fuentes oficiales,inundación,5,1,2,0,https://twitter.com/metrorreynlofi1/status/1803593609767428148#m,['https://pbs.twimg.com/media/GQeFNdsWoAAX5jS.jpg'],,,0.226370603
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 19, 2024 · 10:25 PM UTC",si no es necesario salir de casa mantente a salvo y no salgas ya que las lluvias se incrementarán de forma intensa en el estado,lluvia,7,0,0,0,https://twitter.com/metrorreynlofi1/status/1803554725519868229#m,['https://pbs.twimg.com/media/GQeDdxBWgAAKWKE.jpg'],,,-0.084108815
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 19, 2024 · 4:32 PM UTC",te compartimos algunas recomendaciones emitidas por protección civil nuevo león ante las próximas lluvias no olvides mantenerte al tanto de redes oficiales para cualquier actualización,lluvia,0,0,0,0,https://twitter.com/metrorreynlofi1/status/1803465948860727682#m,['https://pbs.twimg.com/media/GQcyuTLaIAQ2x3G.jpg'],,,0.724085689
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 18, 2024 · 10:13 PM UTC",ponteatento y mantente alerta a través de los canales oficiales te dejamos estas sugerencias evita accidentes,problema vial,16,1,0,1,https://twitter.com/metrorreynlofi1/status/1803189236637782254#m,['https://pbs.twimg.com/media/GQY3DhiaIAE_YHb.jpg'],,,0.467414498
@MovilidadSN,Movilidad San Nicolas 🚨,"Apr 10, 2024 · 11:21 PM UTC",informevialsn hecho de tránsito en av de la aurora y av sendero de nte a sur permanecen dos carriles temporalmente cerrados unidades de movilidadsn en el lugar dando apoyo para liberar circulación,problema vial,8,3,0,0,https://twitter.com/MovilidadSN/status/1778201616963051934#m,['https://pbs.twimg.com/media/GK1w8pDWcAAe5Nq.jpg'],,,-0.199368984
@MovilidadSN,Movilidad San Nicolas 🚨,"Mar 29, 2024 · 6:54 PM UTC",informevialsn debido a hecho vial en av nogalar y munich permanecen dos carriles temporalmente cerrados unidades de movilidadsn en el lugar dando apoyo para liberar circulación,problema vial,13,4,1,1,https://twitter.com/MovilidadSN/status/1773785816520663363#m,['https://pbs.twimg.com/media/GJ3AzM5WMAARrIj.jpg'],,,-0.44845891
@MovilidadSN,Movilidad San Nicolas 🚨,"Feb 4, 2024 · 9:05 PM UTC",informevial elemento de movilidadsn dando apoyo a los trabajo de sofocación del incendio pcbsn está trabando para controlado el siniestro cierres viales al momento lópez y caracol lópez y santa rosa dionisio gonzalez y las torres santa rosa y ra avenida gobsannicolas,incendio,17,4,1,1,https://twitter.com/MovilidadSN/status/1754249776626020570#m,"['https://pbs.twimg.com/media/GFhY3adbYAEA2Z5.jpg', 'https://pbs.twimg.com/media/GFhY3adbYAAuD-x.jpg']",,,0.992033362
@MovilidadSN,Movilidad San Nicolas 🚨,"Jan 31, 2024 · 9:00 PM UTC",movilidadsn en movilidadsn te damos las siguientes recomendaciones para que puedas evitar accidentes viales gobsannicolas,problema vial,3,1,0,0,https://twitter.com/MovilidadSN/status/1752798912937906619#m,['https://pbs.twimg.com/media/GFME5sIX0AAs2LL.png'],,,0.915857911
@MovilidadSN,Movilidad San Nicolas 🚨,"Jan 22, 2024 · 1:58 PM UTC",buen día movilidadsn te comparte las siguientes recomendaciones para este dia de lluvia gobsannicolas,lluvia,6,2,0,0,https://twitter.com/MovilidadSN/status/1749431371741692217#m,['https://pbs.twimg.com/media/GEc6j5hXgAAAH5W.jpg'],,,1.159877658
@MovilidadSN,Movilidad San Nicolas 🚨,"Jan 16, 2024 · 9:38 PM UTC",movilidadsn te damos las siguientes recomendaciones para evitar accidentes,problema vial,5,2,0,0,https://twitter.com/MovilidadSN/status/1747372895536402615#m,['https://pbs.twimg.com/media/GD_qYgxXUAA-C__.jpg'],,,0.987560391
@SSP_Apodaca,Policía de Apodaca,"Jun 19, 2024 · 5:49 PM UTC",en las próximas horas se esperan lluvias de moderadas a fuertes en nuestro municipio sigue estas medidas al conducir con pavimento mojado alsiguientenivel,lluvia,12,4,0,0,https://twitter.com/SSP_Apodaca/status/1803485166738055542#m,['https://pbs.twimg.com/media/GQdEDvbaIAEdtGm.jpg'],,,0.604670644
@SSP_Apodaca,Policía de Apodaca,"Feb 17, 2024 · 3:38 PM UTC",continúa la lluvia en gran parte de nuestro municipio sigue estas medidas al conducir con pavimento mojado alsiguientenivel,lluvia,6,4,0,0,https://twitter.com/SSP_Apodaca/status/1758878619969933385#m,['https://pbs.twimg.com/media/GGjKyG8WoAAhmdY.jpg'],,,1.27726841
