Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Nivel
@MtyFollow,MtyFollow®,"Jun 21, 2024 · 11:56 AM UTC",buenos días sigue ligera lluvia,16,0,2,0,https://twitter.com/MtyFollow/status/1804121085815738700#m,['https://pbs.twimg.com/media/GQmGkHAWIAAcD78.jpg'],,,1
@josuegonzaleztv,Josué González,"Jun 21, 2024 · 4:40 AM UTC",incendio de auto en rangel frías y linconl mtyfollow rayelizalder,42,15,2,1,https://twitter.com/josuegonzaleztv/status/1804011485879804288#m,,['https://video.twimg.com/ext_tw_video/1804011461867352065/pu/pl/_VoOoyVw4sGslPRz.m3u8?tag=12'],,4
@gob_Escobedo,Gobierno de Escobedo,"Jun 21, 2024 · 2:20 AM UTC",almomento pm cierre total de carretera a monclova en el tramo de libramiento y colombia por encharcamiento para evitar accidentes así como cierre de av santa bárbara en ambos sentidos,16,7,0,0,https://twitter.com/gob_Escobedo/status/1803976257144504424#m,['https://pbs.twimg.com/media/GQkC2CXWIAAfEDO.jpg'],,,3
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,1643,323,49,71,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,1
@angelcharlsmty,Angel Charles,"Jun 21, 2024 · 4:49 PM UTC",para dimensionar la cantidad de lluvia que cayó en las últimas hrs en nl en la estación de la presa la boca han caído casi milímetros en promedio en nl llueven milímetros al año en días ha caído el de lo que llueve en el año,26,4,1,0,https://twitter.com/angelcharlsmty/status/1804195000315502909#m,,,,1
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 21, 2024 · 3:52 PM UTC",buenos días bomberos nl estación en coordinación con prot civil santa catarina atendemos reporte de incendio en vivienda en la colonia a la fama ii en santacatarina nl logrando el rescate de personas con vida y una mascota,16,4,0,0,https://twitter.com/saz2000/status/1804180691774742753#m,"['https://pbs.twimg.com/media/GQm8xtbakAADIy-.jpg', 'https://pbs.twimg.com/media/GQm8xtZbUAAHPl2.jpg']",,,4
@asalmendez,Alejandro S. Méndez ⚒️,"Jun 20, 2024 · 6:02 PM UTC",la lluvia milímetros o litros en meteorología la lluvia se mide en milímetros mm pero un mm no es una unidad de volumen cómo funciona mm litro por metro cuadrado si caen mm son litros por metro cuadrado vaciando esos litros en m el,667,229,8,4,https://twitter.com/asalmendez/status/1803850975381164265#m,['https://pbs.twimg.com/media/GQiQdLrW4AAEUiN.png'],,,1
@municipiodegpe,Municipio de Guadalupe,"Jun 21, 2024 · 12:30 AM UTC",ante las intensas lluvias se supervisa el cauce del río la silla y se aprovechó para brindar alimento a los patos del parque tolteca guadalupenl para que puedan sobrevivir a estas lluvias,15,2,1,0,https://twitter.com/municipiodegpe/status/1803948447915217120#m,"['https://pbs.twimg.com/media/GQjGR2eWgAACQXt.jpg', 'https://pbs.twimg.com/media/GQjGR2dWAAA6tot.jpg', 'https://pbs.twimg.com/media/GQjGR2fXkAAC1zq.jpg', 'https://pbs.twimg.com/media/GQjGR2fXUAE-lMj.jpg']",,,2
@municipiodegpe,Municipio de Guadalupe,"Jun 20, 2024 · 2:41 PM UTC",al momento informe am río sta catarina sin desborde río la silla desborde del cauce col felipe ángeles parque tolteca y col orizaba arroyo las tinajas con desbordes col las flores arroyo la talaverna al al momento familias evacuadas de col orizaba,7,3,1,0,https://twitter.com/municipiodegpe/status/1803800396093182419#m,,,,2
@municipiodegpe,Municipio de Guadalupe,"Jun 20, 2024 · 12:43 AM UTC",importante automovilistas que circulan por el municipio de guadalupenl les compartimos las alternativas viales ante las fuertes lluvia que persisten en la ciudad para cualquier emergencia llamar al,25,17,1,0,https://twitter.com/municipiodegpe/status/1803589442957091021#m,"['https://pbs.twimg.com/media/GQejCV7XQAAm08N.jpg', 'https://pbs.twimg.com/media/GQejCV5XgAAT-8w.jpg', 'https://pbs.twimg.com/media/GQejCV3WIAA2bML.jpg', 'https://pbs.twimg.com/media/GQejCV5WcAAoNJY.jpg']",,,1
@municipiodegpe,Municipio de Guadalupe,"Jun 19, 2024 · 2:20 PM UTC",la basura en las calles al caer la lluvia obstruye el escurrimiento del agua y tapa las rejillas pluviales ayúdanos a depositarla en su lugar y no dejar bolsas de basura en banquetas para evitar que sean arrastradas por tu seguridad sigue las recomendaciones de pcgpe,1,0,0,0,https://twitter.com/municipiodegpe/status/1803432588788306013#m,['https://pbs.twimg.com/media/GQcUYZsXwAEbBRk.jpg'],,,2
@CiudaDanaMtySur,CiudaDanaMtySur,"May 29, 2024 · 5:47 AM UTC",continua lluvia intensa con truenos y mucho viento en zona mtysur la rioja estanzuela hrs,4,2,0,0,https://twitter.com/CiudaDanaMtySur/status/1795693526346580363#m,,,,2
@CiudaDanaMtySur,CiudaDanaMtySur,"May 29, 2024 · 5:20 AM UTC",lluvia y vientos fuertes en zona mtysur precaución zona la rioja estanzuela,7,2,0,1,https://twitter.com/CiudaDanaMtySur/status/1795686510131605525#m,,,,2
@abimaelsalas,Abimael Salas Garza,"May 27, 2024 · 11:17 PM UTC",extensa zona de tormentas eléctricas en región citrícola lluvia fuerte granizo viento fuerte numerosos rayos nubetierra se aproxima a gran velocidad a monterrey y área metropolitana a menos de una hora de distancia atentos a su evolución precaución lunes pm,418,59,26,10,https://twitter.com/abimaelsalas/status/1795232902902436154#m,['https://pbs.twimg.com/media/GOnyz0JWYAAEDW2.jpg'],,,2
@saz2000,Alejandro Zuñiga/Bomberos NL,"Feb 15, 2024 · 8:43 PM UTC",buenas tardes bomberos nl estaciones y en coordinación con sanpedro pcnuevoleon pcmty atendemos reporte de explosión e incendio en locales comerciales av lázaro cárdenas sector valle oriente spgg un gran trabajo en equipo,26,5,0,1,https://twitter.com/saz2000/status/1758230499531890699#m,"['https://pbs.twimg.com/media/GGZ9PtoacAAh2Tn.jpg', 'https://pbs.twimg.com/media/GGZ9PtmaYAAuBVj.jpg']",,,4
@yadithvaldez,Yadith Valdez,"Sep 2, 2023 · 9:00 PM UTC",otra historia registrada en mi querida av paseo de los leones y como suele ocurrir vehículos con placas foráneas la afectada editó este video para hacer público el accidente y la acción del automovilista,1063,674,148,39,https://twitter.com/yadithvaldez/status/1698078583514616268#m,,['https://video.twimg.com/amplify_video/1698077605843402752/pl/ZeSrwC1Sx8gumRiA.m3u8?tag=14&v=059'],,1
