Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad
@BomberosNL,Bomberos de Nuevo León,"May 3, 2023 · 1:08 AM UTC",bomberoscomunica al incendio ocurrido en una recicladora de químicos en apodaca acudieron más de elementos para sofocar el siniestro incendios de gran dimensión como estos representan desafortunadamente cuantiosos daños a nuestros equipos y vehículos,18,6,1,2,https://twitter.com/BomberosNL/status/1653567048583352321#m,,['https://video.twimg.com/ext_tw_video/1653567005339860992/pu/pl/2hoRDQ9HMSTKeOkb.m3u8?tag=12'],,eléctrico,-1.4143899753689766,apodaca,[],[],[],[],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Apr 30, 2023 · 9:34 PM UTC",buenas tardes nos encontramos atendiendo reporte de incendio en empresa recicladora área de bodegas milimex el milagro en el mpio de apodaca nl bomberos nl bomberos hg bomberos ternium bomberos gpe ayd pcnuevoleon info en proceso,193,47,8,4,https://twitter.com/saz2000/status/1652788661467881472#m,['https://pbs.twimg.com/media/Fu_hC5CWwAUf_3V.jpg'],,,eléctrico,0.3747562021017074,apodaca,[],[],[],"['nl', 'nl', 'hg']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Apr 30, 2023 · 9:34 PM UTC",buenas tardes nos encontramos atendiendo reporte de incendio en empresa recicladora área de bodegas milimex el milagro en el mpio de apodaca nl bomberos nl bomberos hg bomberos ternium bomberos gpe ayd pcnuevoleon info en proceso,193,47,8,4,https://twitter.com/saz2000/status/1652788661467881472#m,['https://pbs.twimg.com/media/Fu_hC5CWwAUf_3V.jpg'],,,eléctrico,0.3747562021017074,guadalupe,[],[],[],"['nl', 'nl', 'hg']",[]
@nelvaldez,Nelson Valdez,"Jun 21, 2024 · 6:42 PM UTC",las lluvias continúan durante este fin de semana en monterrey,602,33,12,4,https://twitter.com/nelvaldez/status/1804223382935740537#m,,,,lluvia,0.6280163526535034,monterrey,[],[],[],[],[]
@nelvaldez,Nelson Valdez,"Jun 21, 2024 · 12:03 PM UTC",pronóstico del tiempo hoy la lluvia se mantiene intermitente por la mañana en ocasiones fuerte por la tarde la precipitación se vuelve más ocasional o en intervalos y máxima cercana a c climadel monterrey,529,38,7,2,https://twitter.com/nelvaldez/status/1804122860098851285#m,['https://pbs.twimg.com/media/GQmILa5akAAJlX6.png'],,,lluvia,-0.2836843505501747,monterrey,[],[],[],['c'],[]
@cesarmty,César Cepeda,"Jun 20, 2024 · 3:06 PM UTC",en spgg canalón que desfoga en el arroyo el capitán comenzó a desbordarse en la colonia fuentes del valle en san pedro por el paso de la tormenta tropical alberto por nuevo león,516,71,3,3,https://twitter.com/cesarmty/status/1803806639599788407#m,,['https://video.twimg.com/ext_tw_video/1803806590044176385/pu/pl/B1plfOwprhecdhwv.m3u8?tag=12'],,inundación,-1.246577549725771,sanpedrogarzagarcía,['colonia fuentes del valle'],[],['arroyo el capitán'],[],[]
@cesarmty,César Cepeda,"Jun 20, 2024 · 3:06 PM UTC",en spgg canalón que desfoga en el arroyo el capitán comenzó a desbordarse en la colonia fuentes del valle en san pedro por el paso de la tormenta tropical alberto por nuevo león,516,71,3,3,https://twitter.com/cesarmty/status/1803806639599788407#m,,['https://video.twimg.com/ext_tw_video/1803806590044176385/pu/pl/B1plfOwprhecdhwv.m3u8?tag=12'],,inundación,-1.246577549725771,sanpedrogarzagarcía,['colonia fuentes del valle'],[],['arroyo el capitán'],[],[]
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 3:03 PM UTC",mi reconocimiento desde ya para todas y todos mis compañeros reporteros y camarógrafos de exterior que desde ayer lo están dando todo por informar sobre estas lluvias extraordinarias en monterrey y la región los mejores erikreportero sandragonzalezc moncontrerasm,874,38,29,1,https://twitter.com/nelvaldez/status/1803805902589555032#m,,,,lluvia,1.7293728701770306,monterrey,[],[],[],[],[]
@PC_NuevoLeon,Protección Civil NL,"Jun 21, 2024 · 2:20 AM UTC",ponteatento se reporta lluvia fuerte en autopista monterrey reynosa límites guadalupe y juárez extreme precauciones al conducir ante cualquier emergencia llama al todasytodossomosproteccióncivil,279,35,8,0,https://twitter.com/PC_NuevoLeon/status/1803976260386693471#m,,['https://video.twimg.com/ext_tw_video/1803976236676358144/pu/pl/mjfE0uEwbxELyDED.m3u8?tag=12'],,lluvia,-1.3836613856256008,guadalupe,[],[],[],[],['autopista monterrey']
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 8:49 PM UTC",vasconcelos cerrado por inundación frente a plaza tanarah sí ahí donde a pesar de hacer una reparación pluvial nomás no se puede con ese constante problema cada que llueve monterrey spgg alberto,504,73,10,1,https://twitter.com/DarkKnightMty/status/1803893063758074073#m,,['https://video.twimg.com/ext_tw_video/1803893046532067328/pu/pl/TCUnPDgEQ2jOJ2PX.m3u8?tag=12'],,inundación,-1.270480789244175,monterrey,[],[],[],"['plaza tanarah', 'spgg']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 21, 2024 · 10:02 PM UTC",bomberos nl estación n atendió reporte de incendio en poste en la colonia san jemo monterrey nl,6,2,0,0,https://twitter.com/saz2000/status/1804273646946677142#m,['https://pbs.twimg.com/media/GQoRUS4akAIjy__.jpg'],,,eléctrico,-1.5098923575133083,monterrey,['colonia san jemo'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 21, 2024 · 5:26 PM UTC",buen día bomberos nl estación n atendió reporte de fuga de gas natural en medidor departamentos colonia san jerónimo monterrey,6,1,0,0,https://twitter.com/saz2000/status/1804204192824987992#m,['https://pbs.twimg.com/media/GQnSJoubAAAfHb4.jpg'],,,eléctrico,0.4414897561073303,monterrey,['colonia san jerónimo'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 21, 2024 · 3:52 PM UTC",buenos días bomberos nl estación en coordinación con prot civil santa catarina atendemos reporte de incendio en vivienda en la colonia a la fama ii en santacatarina nl logrando el rescate de personas con vida y una mascota,18,3,0,0,https://twitter.com/saz2000/status/1804180691774742753#m,"['https://pbs.twimg.com/media/GQm8xtbakAADIy-.jpg', 'https://pbs.twimg.com/media/GQm8xtZbUAAHPl2.jpg']",,,eléctrico,0.4294168725609779,santacatarina,['colonia a la fama'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 7:38 PM UTC",bomberos nl estación en coordinación con sanpedro atendimos incendio en casahabitación colonia del valle spgg,26,5,0,0,https://twitter.com/saz2000/status/1803875037340143910#m,"['https://pbs.twimg.com/media/GQimyNzakAQnxsu.jpg', 'https://pbs.twimg.com/media/GQimyNoakAMP-Pl.jpg']",,,eléctrico,0.4326798915863037,sanpedrogarzagarcía,['colonia del valle'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 9:41 AM UTC",bomberos nl estación atiende reporte de incendio en negocio de reciclaje en la av bernardo reyes en la colonia niño artillero monterrey nl,37,3,0,0,https://twitter.com/saz2000/status/1803724827725091295#m,,['https://video.twimg.com/ext_tw_video/1803724755624939520/pu/pl/CH-OBgcoSOQfAe6d.m3u8?tag=12'],,eléctrico,-1.4647491946816444,monterrey,['colonia niño artillero'],['av bernardo reyes'],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 9:12 AM UTC",bomberos nl estación n en coordinación con sanpedro atendimos reporte de incendio en árbol av ricardo margain y roble spgg,15,6,0,0,https://twitter.com/saz2000/status/1803717433339097142#m,['https://pbs.twimg.com/media/GQgXb84bAAAk7QS.jpg'],,,eléctrico,-0.4182525277137756,sanpedrogarzagarcía,[],['av ricardo margain'],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 19, 2024 · 5:27 PM UTC",buenos días bomberos nl estación n en coordinación con sanpedro atendimos reporte de incendio en casahabitación en la colonia capistrana spgg israelmendez brandonkena,8,0,0,0,https://twitter.com/saz2000/status/1803479771487281320#m,,['https://video.twimg.com/ext_tw_video/1803479760452067329/pu/pl/gAhzXsXlUI38pvpF.m3u8?tag=12'],,eléctrico,-0.5321125686168671,sanpedrogarzagarcía,['colonia capistrana'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 19, 2024 · 12:41 PM UTC",personal de bomberos nl atienden reporte de incendio en tarimera en la colonia cosmopolis en apodaca info en desarrollo,16,2,2,0,https://twitter.com/saz2000/status/1803407740821209132#m,,['https://video.twimg.com/ext_tw_video/1803407701717700608/pu/pl/aQ1_QBLcIcua4oBV.m3u8?tag=12'],,eléctrico,-0.9445922002196312,apodaca,['colonia cosmopolis en'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 19, 2024 · 5:06 AM UTC",bomberos nl estaciones y atienden reporte de incendio en bodega de cartón en la colonia cosmopolis apodaca nl info en desarrollo,25,5,0,0,https://twitter.com/saz2000/status/1803293295486828641#m,,['https://video.twimg.com/ext_tw_video/1803293273890422784/pu/pl/FFn9mKjpW7QBNt6Q.m3u8?tag=12'],,eléctrico,-0.8910161852836609,apodaca,['colonia cosmopolis'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 18, 2024 · 10:26 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con prot civil mty atendimos reporte de incendio en humilde vivienda localizada en la parte superior de la col alfonso reyes nuestro respeto y agradecimiento a los vecinos del sector monterrey solidaridad,33,5,0,0,https://twitter.com/saz2000/status/1803192705654333791#m,"['https://pbs.twimg.com/media/GQY6MP2aIAEYm2a.jpg', 'https://pbs.twimg.com/media/GQY6MPzaIAE6_yq.jpg']",,,eléctrico,1.117977049201727,monterrey,['col alfonso reyes'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 18, 2024 · 10:26 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con prot civil mty atendimos reporte de incendio en humilde vivienda localizada en la parte superior de la col alfonso reyes nuestro respeto y agradecimiento a los vecinos del sector monterrey solidaridad,33,5,0,0,https://twitter.com/saz2000/status/1803192705654333791#m,"['https://pbs.twimg.com/media/GQY6MP2aIAEYm2a.jpg', 'https://pbs.twimg.com/media/GQY6MPzaIAE6_yq.jpg']",,,eléctrico,1.117977049201727,monterrey,['col alfonso reyes'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 17, 2024 · 10:26 PM UTC",buenas tardes bomberos nl estaciones y atendieron reporte de incendio en comercio colonia barrio de la industria monterrey nl,7,1,0,0,https://twitter.com/saz2000/status/1802830100406366333#m,,['https://video.twimg.com/ext_tw_video/1802830066751057920/pu/pl/-1bOX5P9veEP6fh-.m3u8?tag=12'],,eléctrico,-0.5978485718369484,monterrey,['colonia barrio de la industria'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 16, 2024 · 12:33 AM UTC",buenas tardes bomberos nl estaciones y en coordinación con sanpedro atendemos reporte de incendio en motocicleta av lázaro cárdenas y gómez morin spgg,7,3,0,0,https://twitter.com/saz2000/status/1802137493678006437#m,['https://pbs.twimg.com/media/GQJ6f42WkAA14v0.jpg'],,,eléctrico,0.1866971999406814,sanpedrogarzagarcía,[],"['av lázaro cárdenas', 'gómez morin']",[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 14, 2024 · 11:12 PM UTC",buenas tardes bomberos nl estaciones y central atendimos el día de hoy reporte de incendio en tejaban además de una gran cantidad de basura acumulada en un terreno ubicado en la colonia laderas del mirador monterrey nl,0,0,0,0,https://twitter.com/saz2000/status/1801754709272969483#m,"['https://pbs.twimg.com/media/GQEeVuXbEAMrb5A.jpg', 'https://pbs.twimg.com/media/GQEeVuXb0AAa3Bv.jpg']",,,eléctrico,-1.024834506213665,monterrey,['colonia laderas del mirador'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 10:24 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con prot civil mty y prot civil del estado atendemos reporte de incendio de gran cantidad de basura acumulada en la vía a tampico colonia jardines de la moderna monterrey nl,6,2,0,0,https://twitter.com/saz2000/status/1801380072844362066#m,,['https://video.twimg.com/ext_tw_video/1801379984633630720/pu/pl/y1MbsM-JJoNBz9kl.m3u8?tag=12'],,eléctrico,-0.1555957645177841,monterrey,['colonia jardines de la moderna'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 10:24 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con prot civil mty y prot civil del estado atendemos reporte de incendio de gran cantidad de basura acumulada en la vía a tampico colonia jardines de la moderna monterrey nl,6,2,0,0,https://twitter.com/saz2000/status/1801380072844362066#m,,['https://video.twimg.com/ext_tw_video/1801379984633630720/pu/pl/y1MbsM-JJoNBz9kl.m3u8?tag=12'],,eléctrico,-0.1555957645177841,monterrey,['colonia jardines de la moderna'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 7:19 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con sanpedro atendemos reporte de accidente vial volcadura e incendio camión de volteo en la colonia valle de san ángel spgg cezaargarza annaannaz,17,4,0,1,https://twitter.com/saz2000/status/1801333644872597898#m,['https://pbs.twimg.com/media/GP-fYXKWgAA48BH.jpg'],,,eléctrico,-0.249073714017868,sanpedrogarzagarcía,['colonia valle de san'],[],[],['nl'],[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 2:33 PM UTC",buenos días bomberos nl estación atiende reporte de incendio en vehículo av fidel velázquez colonia mitras norte monterrey nl,1,0,0,0,https://twitter.com/saz2000/status/1801261651238199504#m,['https://pbs.twimg.com/media/GP9d7JkWgAAxqKL.jpg'],,,eléctrico,-1.3420457281172276,monterrey,['colonia mitras norte'],['av fidel velázquez'],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 2:13 AM UTC",buenas noches bomberos nl estaciones y central en coordinación con prot civil mty prot civil nl y fuerza civil atendemos reporte de incendio en carpintería colonia ancira monterrey nl,12,3,0,0,https://twitter.com/saz2000/status/1801075375948128399#m,,['https://video.twimg.com/ext_tw_video/1801074874263207937/pu/pl/fg41CmZUZg9g2YbN.m3u8?tag=12'],,eléctrico,-0.1788089275360107,monterrey,['colonia ancira'],[],[],"['nl', 'nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 2:13 AM UTC",buenas noches bomberos nl estaciones y central en coordinación con prot civil mty prot civil nl y fuerza civil atendemos reporte de incendio en carpintería colonia ancira monterrey nl,12,3,0,0,https://twitter.com/saz2000/status/1801075375948128399#m,,['https://video.twimg.com/ext_tw_video/1801074874263207937/pu/pl/fg41CmZUZg9g2YbN.m3u8?tag=12'],,eléctrico,-0.1788089275360107,monterrey,['colonia ancira'],[],[],"['nl', 'nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 12, 2024 · 12:44 AM UTC",buenas tardes bomberos nl estación en coordinación con prot civil de mty atendimos reporte de incendio en vehículo colonia topo chico monterrey nl,7,0,0,0,https://twitter.com/saz2000/status/1800690531640758570#m,,['https://video.twimg.com/ext_tw_video/1800690516583149568/pu/pl/I31KyIADORko-WPn.m3u8?tag=12'],,eléctrico,0.3808435350656509,monterrey,['colonia topo chico'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 12, 2024 · 12:44 AM UTC",buenas tardes bomberos nl estación en coordinación con prot civil de mty atendimos reporte de incendio en vehículo colonia topo chico monterrey nl,7,0,0,0,https://twitter.com/saz2000/status/1800690531640758570#m,,['https://video.twimg.com/ext_tw_video/1800690516583149568/pu/pl/I31KyIADORko-WPn.m3u8?tag=12'],,eléctrico,0.3808435350656509,monterrey,['colonia topo chico'],[],[],"['nl', 'nl']",[]
@mty_360,MTY360™,"Jun 20, 2024 · 5:02 PM UTC",la lluvia no da respiro y así las cosas en contry la silla primer sector en guadalupe nuevo león,3190,446,40,12,https://twitter.com/mty_360/status/1803835703530488040#m,,['https://video.twimg.com/ext_tw_video/1803835675244175360/pu/pl/plY2DfhMQ0rfv-9w.m3u8?tag=12'],,lluvia,-0.4706016629934311,guadalupe,[],[],[],['nuevo león'],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 3:55 AM UTC",ultimahora una familia que estaba atrapada en su vivienda dentro del cañón de la huasteca en santa catarina con riesgo de inundación por las lluvias de alberto fue rescatada por elementos de fuerzacivilnl con el helicóptero blackhawk nuevoleon,238,39,12,3,https://twitter.com/cesarmty/status/1804000192766616026#m,,['https://video.twimg.com/ext_tw_video/1803999497535488001/pu/pl/YpXFzWB7u327PEJL.m3u8?tag=12'],,inundación,0.2031721770763397,santacatarina,[],[],['cañón de la huasteca'],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:27 PM UTC",la tormenta alberto también nos trajo imágenes como sacadas de una película de terror monterrey spgg,73,19,7,0,https://twitter.com/DarkKnightMty/status/1803902635600122188#m,,['https://video.twimg.com/ext_tw_video/1803902624808288256/pu/pl/ga4zfRWzCKl_Xxsw.m3u8?tag=12'],,eléctrico,-0.3652453273534775,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:27 PM UTC",la tormenta alberto también nos trajo imágenes como sacadas de una película de terror monterrey spgg,73,19,7,0,https://twitter.com/DarkKnightMty/status/1803902635600122188#m,,['https://video.twimg.com/ext_tw_video/1803902624808288256/pu/pl/ga4zfRWzCKl_Xxsw.m3u8?tag=12'],,eléctrico,-0.3652453273534775,sanpedrogarzagarcía,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:22 PM UTC",cerrado heberto castillo por inundación por la col viñedos en santa catarina monterrey alberto,54,6,0,0,https://twitter.com/DarkKnightMty/status/1803901348729020718#m,,['https://video.twimg.com/ext_tw_video/1803901319255560192/pu/pl/FVy8wzUy5SEEo7iH.m3u8?tag=12'],,inundación,-1.577655960805714,monterrey,['col viñedos en santa catarina'],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 8:49 PM UTC",vasconcelos cerrado por inundación frente a plaza tanarah sí ahí donde a pesar de hacer una reparación pluvial nomás no se puede con ese constante problema cada que llueve monterrey spgg alberto,504,73,10,1,https://twitter.com/DarkKnightMty/status/1803893063758074073#m,,['https://video.twimg.com/ext_tw_video/1803893046532067328/pu/pl/TCUnPDgEQ2jOJ2PX.m3u8?tag=12'],,inundación,-1.270480789244175,monterrey,[],[],[],"['plaza tanarah', 'spgg']",[]
@ElRorschach1,El Rorschach,"Jun 20, 2024 · 2:15 PM UTC",video así terminaron los parques hundidos de fuentes del valle en san pedro con las lluvias de hoy impresionante el agua acumulada en esta área tan olvidada spgg realpolitiknl magssp darkknightmty quepasaensn yadithvaldez dreyesmty anclaran rayelizalder,314,76,7,3,https://twitter.com/ElRorschach1/status/1803793854677778488#m,['https://pbs.twimg.com/media/GQhSNhxbQAETxP0.jpg'],,,lluvia,-0.2763394117355346,sanpedrogarzagarcía,[],[],['valle en san pedro'],[],[]
